Region,Country,Store,SKU,date,quantity
,Canada,Store04,Dermaglow,2021-11-19 00:00:00,83.0
,USA,Store02,Fungistop,2021-11-20 00:00:00,74.0
,USA,Store02,Dermaglow,2021-11-20 00:00:00,78.0
,Canada,Store03,Fungistop,2021-11-21 00:00:00,78.0
,USA,Store01,Immunoboost,2021-11-25 00:00:00,78.0
EMEA,Germany,Store06,Fungistop,2021-11-25 00:00:00,109.0
EMEA,Egypt,Store08,Diabecheck,2021-11-25 00:00:00,74.0
,USA,Store02,Fungistop,2021-11-27 00:00:00,109.0
,USA,Store02,Dermaglow,2021-11-28 00:00:00,109.0
,Canada,Store04,Diabecheck,2021-11-30 00:00:00,78.0
,USA,Store02,Dermaglow,2021-12-01 00:00:00,83.0
,USA,Store01,Diabecheck,2021-12-02 00:00:00,78.0
,Canada,Store03,Diabecheck,2021-12-02 00:00:00,99.0
,Canada,Store03,Fungistop,2021-12-05 00:00:00,74.0
,USA,Store01,Immunoboost,2021-12-06 00:00:00,78.0
,USA,Store02,Fungistop,2021-12-07 00:00:00,99.0
,USA,Store02,Dermaglow,2021-12-07 00:00:00,83.0
EMEA,Germany,Store06,Fungistop,2021-12-07 00:00:00,83.0
,Canada,Store04,Diabecheck,2021-12-08 00:00:00,83.0
EMEA,Germany,Store05,Diabecheck,2021-12-09 00:00:00,99.0
EMEA,Germany,Store06,Fungistop,2021-12-10 00:00:00,109.0
EMEA,Egypt,Store07,Fungistop,2021-12-11 00:00:00,99.0
,USA,Store01,Immunoboost,2021-12-12 00:00:00,83.0
,Canada,Store03,Diabecheck,2021-12-12 00:00:00,99.0
,USA,Store01,Immunoboost,2021-12-14 00:00:00,78.0
EMEA,Germany,Store05,Diabecheck,2021-12-14 00:00:00,99.0
EMEA,Germany,Store05,Diabecheck,2021-12-15 00:00:00,78.0
EMEA,Egypt,Store07,Fungistop,2021-12-15 00:00:00,74.0
EMEA,Germany,Store05,Diabecheck,2021-12-16 00:00:00,109.0
EMEA,Egypt,Store07,Diabecheck,2021-12-16 00:00:00,78.0
EMEA,Egypt,Store08,Diabecheck,2021-12-17 00:00:00,109.0
,USA,Store02,Dermaglow,2021-12-19 00:00:00,78.0
,Canada,Store03,Immunoboost,2021-12-20 00:00:00,78.0
,USA,Store01,Immunoboost,2021-12-22 00:00:00,78.0
EMEA,Egypt,Store08,Dermaglow,2021-12-22 00:00:00,83.0
,USA,Store01,Immunoboost,2021-12-25 00:00:00,78.0
,Canada,Store04,Diabecheck,2021-12-26 00:00:00,109.0
EMEA,Egypt,Store08,Fungistop,2021-12-26 00:00:00,78.0
EMEA,Egypt,Store08,Diabecheck,2021-12-26 00:00:00,99.0
,USA,Store02,Dermaglow,2021-12-30 00:00:00,78.0
EMEA,Germany,Store05,Diabecheck,2021-12-31 00:00:00,99.0
,USA,Store02,Dermaglow,2022-01-02 00:00:00,83.0
EMEA,Egypt,Store07,Diabecheck,2022-01-02 00:00:00,78.0
,USA,Store01,Diabecheck,2022-01-03 00:00:00,83.0
,Canada,Store04,Diabecheck,2022-01-03 00:00:00,83.0
EMEA,Egypt,Store08,Diabecheck,2022-01-03 00:00:00,74.0
,Canada,Store03,Fungistop,2022-01-04 00:00:00,78.0
EMEA,Egypt,Store07,Diabecheck,2022-01-04 00:00:00,78.0
,Canada,Store03,Fungistop,2022-01-06 00:00:00,83.0
EMEA,Egypt,Store08,Dermaglow,2022-01-09 00:00:00,83.0
,USA,Store01,Diabecheck,2022-01-10 00:00:00,83.0
,USA,Store02,Fungistop,2022-01-10 00:00:00,109.0
,USA,Store02,Dermaglow,2022-01-10 00:00:00,99.0
EMEA,Germany,Store05,Diabecheck,2022-01-11 00:00:00,99.0
EMEA,Egypt,Store07,Fungistop,2022-01-11 00:00:00,83.0
,Canada,Store03,Immunoboost,2022-01-12 00:00:00,74.0
,USA,Store02,Fungistop,2022-01-16 00:00:00,74.0
,USA,Store02,Dermaglow,2022-01-16 00:00:00,109.0
EMEA,Egypt,Store08,Dermaglow,2022-01-17 00:00:00,109.0
EMEA,Germany,Store05,Immunoboost,2022-01-18 00:00:00,99.0
EMEA,Egypt,Store07,Diabecheck,2022-01-18 00:00:00,78.0
,USA,Store01,Dermaglow,2022-01-19 00:00:00,99.0
,Canada,Store03,Immunoboost,2022-01-19 00:00:00,74.0
,USA,Store01,Diabecheck,2022-01-20 00:00:00,78.0
,USA,Store02,Dermaglow,2022-01-21 00:00:00,78.0
,Canada,Store03,Fungistop,2022-01-22 00:00:00,74.0
,Canada,Store04,Diabecheck,2022-01-22 00:00:00,109.0
EMEA,Egypt,Store07,Diabecheck,2022-01-23 00:00:00,74.0
EMEA,Germany,Store06,Fungistop,2022-01-25 00:00:00,83.0
EMEA,Egypt,Store07,Diabecheck,2022-01-25 00:00:00,99.0
EMEA,Germany,Store05,Diabecheck,2022-01-27 00:00:00,109.0
EMEA,Germany,Store06,Diabecheck,2022-01-29 00:00:00,109.0
EMEA,Germany,Store06,Immunoboost,2022-02-01 00:00:00,109.0
EMEA,Egypt,Store07,Dermaglow,2022-02-01 00:00:00,78.0
EMEA,Germany,Store05,Diabecheck,2022-02-03 00:00:00,78.0
,Canada,Store03,Diabecheck,2022-02-04 00:00:00,74.0
,USA,Store01,Immunoboost,2022-02-07 00:00:00,78.0
EMEA,Germany,Store06,Fungistop,2022-02-09 00:00:00,109.0
,USA,Store02,Dermaglow,2022-02-11 00:00:00,74.0
EMEA,Germany,Store05,Diabecheck,2022-02-12 00:00:00,99.0
EMEA,Germany,Store05,Diabecheck,2022-02-16 00:00:00,78.0
,Canada,Store03,Diabecheck,2022-02-18 00:00:00,74.0
,USA,Store02,Dermaglow,2022-02-19 00:00:00,83.0
,USA,Store01,Immunoboost,2022-02-20 00:00:00,78.0
,USA,Store01,Diabecheck,2022-02-21 00:00:00,83.0
,Canada,Store03,Fungistop,2022-02-21 00:00:00,78.0
,Canada,Store03,Fungistop,2022-02-25 00:00:00,109.0
,Canada,Store03,Dermaglow,2022-02-25 00:00:00,83.0
,Canada,Store03,Fungistop,2022-02-26 00:00:00,99.0
,USA,Store01,Immunoboost,2022-03-03 00:00:00,74.0
,Canada,Store04,Diabecheck,2022-03-03 00:00:00,109.0
,Canada,Store03,Diabecheck,2022-03-04 00:00:00,99.0
,Canada,Store04,Dermaglow,2022-03-04 00:00:00,83.0
EMEA,Germany,Store05,Diabecheck,2022-03-05 00:00:00,99.0
EMEA,Egypt,Store07,Immunoboost,2022-03-07 00:00:00,109.0
,Canada,Store03,Diabecheck,2022-03-09 00:00:00,109.0
EMEA,Germany,Store06,Fungistop,2022-03-09 00:00:00,109.0
EMEA,Germany,Store05,Diabecheck,2022-03-10 00:00:00,83.0
,USA,Store02,Dermaglow,2022-03-11 00:00:00,99.0
EMEA,Germany,Store06,Fungistop,2022-03-11 00:00:00,99.0
,USA,Store02,Dermaglow,2022-03-12 00:00:00,99.0
,Canada,Store03,Diabecheck,2022-03-12 00:00:00,83.0
,USA,Store01,Immunoboost,2022-03-14 00:00:00,74.0
EMEA,Egypt,Store08,Dermaglow,2022-03-14 00:00:00,83.0
EMEA,Germany,Store05,Diabecheck,2022-03-16 00:00:00,99.0
EMEA,Germany,Store06,Fungistop,2022-03-19 00:00:00,74.0
,USA,Store01,Diabecheck,2022-03-20 00:00:00,74.0
,USA,Store02,Fungistop,2022-03-21 00:00:00,109.0
EMEA,Germany,Store06,Dermaglow,2022-03-22 00:00:00,74.0
EMEA,Egypt,Store07,Diabecheck,2022-03-23 00:00:00,99.0
,Canada,Store03,Fungistop,2022-03-24 00:00:00,109.0
EMEA,Germany,Store06,Fungistop,2022-03-24 00:00:00,78.0
EMEA,Egypt,Store07,Diabecheck,2022-03-29 00:00:00,78.0
,Canada,Store03,Fungistop,2022-03-30 00:00:00,83.0
,USA,Store02,Dermaglow,2022-03-31 00:00:00,109.0
EMEA,Egypt,Store07,Diabecheck,2022-03-31 00:00:00,99.0
,USA,Store02,Dermaglow,2022-04-02 00:00:00,99.0
,Canada,Store04,Diabecheck,2022-04-02 00:00:00,78.0
,Canada,Store03,Fungistop,2022-04-03 00:00:00,83.0
,Canada,Store04,Fungistop,2022-04-03 00:00:00,99.0
,USA,Store02,Dermaglow,2022-04-04 00:00:00,109.0
,Canada,Store03,Diabecheck,2022-04-04 00:00:00,99.0
EMEA,Germany,Store05,Diabecheck,2022-04-08 00:00:00,109.0
,Canada,Store03,Fungistop,2022-04-09 00:00:00,78.0
,USA,Store02,Fungistop,2022-04-10 00:00:00,109.0
EMEA,Germany,Store06,Fungistop,2022-04-14 00:00:00,99.0
EMEA,Egypt,Store08,Dermaglow,2022-04-14 00:00:00,74.0
,USA,Store02,Dermaglow,2022-04-22 00:00:00,78.0
EMEA,Germany,Store06,Dermaglow,2022-04-23 00:00:00,99.0
EMEA,Germany,Store06,Fungistop,2022-04-24 00:00:00,99.0
EMEA,Egypt,Store07,Fungistop,2022-04-26 00:00:00,78.0
EMEA,Egypt,Store08,Diabecheck,2022-04-26 00:00:00,78.0
,Canada,Store03,Fungistop,2022-04-27 00:00:00,83.0
EMEA,Egypt,Store07,Diabecheck,2022-04-27 00:00:00,109.0
,USA,Store01,Diabecheck,2022-04-28 00:00:00,78.0
,Canada,Store04,Diabecheck,2022-04-30 00:00:00,78.0
EMEA,Egypt,Store08,Diabecheck,2022-04-30 00:00:00,83.0
,Canada,Store03,Immunoboost,2022-05-04 00:00:00,109.0
,USA,Store02,Dermaglow,2022-05-05 00:00:00,74.0
,USA,Store01,Diabecheck,2022-05-06 00:00:00,74.0
,Canada,Store04,Diabecheck,2022-05-06 00:00:00,109.0
EMEA,Germany,Store05,Diabecheck,2022-05-12 00:00:00,109.0
EMEA,Germany,Store05,Diabecheck,2022-05-14 00:00:00,109.0
,USA,Store02,Dermaglow,2022-05-18 00:00:00,109.0
EMEA,Egypt,Store07,Fungistop,2022-05-20 00:00:00,109.0
,Canada,Store03,Diabecheck,2022-05-22 00:00:00,109.0
,USA,Store02,Dermaglow,2022-05-25 00:00:00,99.0
,USA,Store02,Dermaglow,2022-05-26 00:00:00,99.0
,Canada,Store03,Fungistop,2022-05-27 00:00:00,74.0
,USA,Store01,Immunoboost,2022-05-28 00:00:00,74.0
,Canada,Store04,Dermaglow,2022-05-28 00:00:00,74.0
EMEA,Egypt,Store07,Diabecheck,2022-05-29 00:00:00,109.0
,Canada,Store03,Fungistop,2022-05-30 00:00:00,74.0
,Canada,Store04,Diabecheck,2022-06-02 00:00:00,99.0
,Canada,Store03,Diabecheck,2022-06-03 00:00:00,109.0
,Canada,Store04,Diabecheck,2022-06-03 00:00:00,109.0
,Canada,Store04,Diabecheck,2022-06-04 00:00:00,78.0
EMEA,Egypt,Store08,Immunoboost,2022-06-05 00:00:00,74.0
,Canada,Store03,Fungistop,2022-06-08 00:00:00,109.0
EMEA,Germany,Store05,Diabecheck,2022-06-08 00:00:00,99.0
,Canada,Store03,Fungistop,2022-06-10 00:00:00,83.0
,Canada,Store03,Diabecheck,2022-06-11 00:00:00,99.0
,Canada,Store03,Immunoboost,2022-06-12 00:00:00,74.0
,Canada,Store03,Diabecheck,2022-06-12 00:00:00,109.0
,Canada,Store03,Diabecheck,2022-06-13 00:00:00,78.0
,Canada,Store03,Fungistop,2022-06-14 00:00:00,78.0
EMEA,Egypt,Store08,Diabecheck,2022-06-14 00:00:00,83.0
EMEA,Egypt,Store07,Fungistop,2022-06-18 00:00:00,99.0
,Canada,Store03,Immunoboost,2022-06-19 00:00:00,83.0
,Canada,Store04,Dermaglow,2022-06-20 00:00:00,83.0
EMEA,Egypt,Store07,Diabecheck,2022-06-20 00:00:00,83.0
,Canada,Store03,Fungistop,2022-06-21 00:00:00,78.0
,Canada,Store04,Diabecheck,2022-06-21 00:00:00,83.0
EMEA,Egypt,Store08,Dermaglow,2022-06-21 00:00:00,99.0
EMEA,Egypt,Store08,Diabecheck,2022-06-22 00:00:00,109.0
,Canada,Store03,Fungistop,2022-06-23 00:00:00,83.0
EMEA,Egypt,Store08,Dermaglow,2022-06-23 00:00:00,78.0
,USA,Store01,Diabecheck,2022-06-24 00:00:00,99.0
,USA,Store02,Fungistop,2022-06-25 00:00:00,78.0
,USA,Store02,Dermaglow,2022-06-25 00:00:00,83.0
,USA,Store01,Immunoboost,2022-06-27 00:00:00,78.0
,USA,Store01,Immunoboost,2022-06-30 00:00:00,74.0
EMEA,Egypt,Store08,Diabecheck,2022-07-01 00:00:00,78.0
EMEA,Egypt,Store07,Diabecheck,2022-07-03 00:00:00,83.0
,USA,Store01,Immunoboost,2022-07-05 00:00:00,74.0
,USA,Store02,Dermaglow,2022-07-05 00:00:00,83.0
,Canada,Store03,Fungistop,2022-07-06 00:00:00,78.0
,Canada,Store03,Fungistop,2022-07-14 00:00:00,99.0
EMEA,Egypt,Store07,Fungistop,2022-07-15 00:00:00,78.0
EMEA,Egypt,Store08,Dermaglow,2022-07-15 00:00:00,78.0
,Canada,Store03,Diabecheck,2022-07-16 00:00:00,109.0
,USA,Store01,Immunoboost,2022-07-17 00:00:00,99.0
,USA,Store01,Diabecheck,2022-07-20 00:00:00,74.0
EMEA,Egypt,Store07,Diabecheck,2022-07-21 00:00:00,109.0
EMEA,Egypt,Store08,Dermaglow,2022-07-21 00:00:00,83.0
,Canada,Store03,Fungistop,2022-07-22 00:00:00,74.0
EMEA,Egypt,Store07,Diabecheck,2022-07-23 00:00:00,78.0
,Canada,Store03,Dermaglow,2022-07-25 00:00:00,99.0
,Canada,Store04,Fungistop,2022-07-26 00:00:00,99.0
,Canada,Store04,Dermaglow,2022-07-26 00:00:00,74.0
EMEA,Egypt,Store07,Diabecheck,2022-07-27 00:00:00,78.0
EMEA,Egypt,Store08,Immunoboost,2022-07-27 00:00:00,83.0
,USA,Store01,Immunoboost,2022-07-30 00:00:00,99.0
,USA,Store02,Dermaglow,2022-07-31 00:00:00,83.0
,USA,Store02,Fungistop,2022-08-01 00:00:00,83.0
EMEA,Egypt,Store07,Fungistop,2022-08-02 00:00:00,74.0
,USA,Store01,Immunoboost,2022-08-03 00:00:00,78.0
,USA,Store01,Diabecheck,2022-08-03 00:00:00,78.0
,USA,Store02,Fungistop,2022-08-03 00:00:00,109.0
,Canada,Store04,Fungistop,2022-08-04 00:00:00,78.0
EMEA,Egypt,Store08,Immunoboost,2022-08-05 00:00:00,83.0
,Canada,Store03,Fungistop,2022-08-06 00:00:00,74.0
,Canada,Store04,Diabecheck,2022-08-06 00:00:00,78.0
EMEA,Egypt,Store07,Diabecheck,2022-08-06 00:00:00,99.0
,USA,Store01,Immunoboost,2022-08-08 00:00:00,99.0
,USA,Store02,Fungistop,2022-08-08 00:00:00,109.0
,USA,Store02,Dermaglow,2022-08-08 00:00:00,78.0
EMEA,Egypt,Store08,Dermaglow,2022-08-09 00:00:00,74.0
,USA,Store01,Immunoboost,2022-08-12 00:00:00,109.0
,USA,Store02,Dermaglow,2022-08-12 00:00:00,74.0
,Canada,Store03,Fungistop,2022-08-12 00:00:00,78.0
,USA,Store02,Dermaglow,2022-08-14 00:00:00,78.0
,Canada,Store04,Fungistop,2022-08-14 00:00:00,74.0
,Canada,Store03,Diabecheck,2022-08-15 00:00:00,99.0
,Canada,Store04,Fungistop,2022-08-18 00:00:00,109.0
EMEA,Egypt,Store08,Diabecheck,2022-08-18 00:00:00,83.0
EMEA,Egypt,Store08,Dermaglow,2022-08-18 00:00:00,74.0
,Canada,Store03,Diabecheck,2022-08-19 00:00:00,109.0
,Canada,Store04,Fungistop,2022-08-20 00:00:00,109.0
,Canada,Store03,Diabecheck,2022-08-21 00:00:00,109.0
,Canada,Store04,Diabecheck,2022-08-24 00:00:00,99.0
,USA,Store01,Immunoboost,2022-08-26 00:00:00,99.0
EMEA,Egypt,Store07,Diabecheck,2022-08-26 00:00:00,83.0
,Canada,Store03,Diabecheck,2022-08-28 00:00:00,99.0
,USA,Store01,Diabecheck,2022-08-29 00:00:00,78.0
,USA,Store01,Immunoboost,2022-08-30 00:00:00,83.0
,USA,Store02,Dermaglow,2022-08-31 00:00:00,78.0
,Canada,Store04,Diabecheck,2022-08-31 00:00:00,74.0
,Canada,Store04,Fungistop,2022-09-02 00:00:00,99.0
EMEA,Egypt,Store07,Diabecheck,2022-09-02 00:00:00,83.0
,USA,Store02,Dermaglow,2022-09-04 00:00:00,83.0
EMEA,Egypt,Store07,Diabecheck,2022-09-04 00:00:00,109.0
,USA,Store01,Diabecheck,2022-09-06 00:00:00,109.0
,USA,Store01,Diabecheck,2022-09-11 00:00:00,78.0
,USA,Store01,Immunoboost,2022-09-12 00:00:00,83.0
,USA,Store01,Immunoboost,2022-09-13 00:00:00,109.0
,Canada,Store03,Diabecheck,2022-09-16 00:00:00,83.0
,USA,Store01,Immunoboost,2022-09-17 00:00:00,83.0
,USA,Store01,Diabecheck,2022-09-19 00:00:00,78.0
,Canada,Store03,Diabecheck,2022-09-21 00:00:00,99.0
EMEA,Egypt,Store08,Fungistop,2022-09-21 00:00:00,74.0
,USA,Store02,Dermaglow,2022-09-24 00:00:00,78.0
,Canada,Store04,Fungistop,2022-09-26 00:00:00,109.0
,USA,Store01,Diabecheck,2022-09-30 00:00:00,78.0
,USA,Store02,Fungistop,2022-09-30 00:00:00,99.0
,Canada,Store04,Dermaglow,2022-10-01 00:00:00,74.0
,USA,Store02,Dermaglow,2022-10-02 00:00:00,78.0
,Canada,Store04,Fungistop,2022-10-04 00:00:00,99.0
,USA,Store01,Diabecheck,2022-10-05 00:00:00,83.0
,Canada,Store03,Diabecheck,2022-10-05 00:00:00,74.0
EMEA,Egypt,Store07,Fungistop,2022-10-06 00:00:00,83.0
,Canada,Store04,Diabecheck,2022-10-07 00:00:00,74.0
EMEA,Egypt,Store07,Diabecheck,2022-10-07 00:00:00,74.0
,USA,Store01,Diabecheck,2022-10-08 00:00:00,99.0
,USA,Store01,Immunoboost,2022-10-09 00:00:00,78.0
,USA,Store01,Diabecheck,2022-10-09 00:00:00,74.0
,Canada,Store03,Diabecheck,2022-10-13 00:00:00,109.0
EMEA,Egypt,Store08,Dermaglow,2022-10-14 00:00:00,74.0
,USA,Store02,Dermaglow,2022-10-15 00:00:00,78.0
,Canada,Store03,Diabecheck,2022-10-15 00:00:00,99.0
,Canada,Store03,Diabecheck,2022-10-18 00:00:00,74.0
,USA,Store02,Fungistop,2022-10-21 00:00:00,83.0
,Canada,Store03,Fungistop,2022-10-21 00:00:00,74.0
,Canada,Store03,Diabecheck,2022-10-22 00:00:00,78.0
,Canada,Store04,Dermaglow,2022-10-22 00:00:00,74.0
,USA,Store02,Dermaglow,2022-10-24 00:00:00,109.0
,Canada,Store04,Fungistop,2022-10-26 00:00:00,99.0
EMEA,Germany,Store05,Diabecheck,2022-10-29 00:00:00,109.0
,USA,Store01,Diabecheck,2022-10-31 00:00:00,74.0
,Canada,Store04,Dermaglow,2022-11-01 00:00:00,109.0
,Canada,Store04,Dermaglow,2022-11-02 00:00:00,99.0
,USA,Store02,Fungistop,2022-11-03 00:00:00,99.0
EMEA,Egypt,Store08,Dermaglow,2022-11-03 00:00:00,99.0
,Canada,Store04,Dermaglow,2022-11-05 00:00:00,109.0
,Canada,Store03,Diabecheck,2022-11-07 00:00:00,74.0
,USA,Store01,Immunoboost,2022-11-08 00:00:00,83.0
EMEA,Egypt,Store07,Immunoboost,2022-11-11 00:00:00,109.0
EMEA,Egypt,Store07,Diabecheck,2022-11-12 00:00:00,74.0
,USA,Store01,Diabecheck,2022-11-13 00:00:00,78.0
,Canada,Store04,Diabecheck,2022-11-14 00:00:00,78.0
EMEA,Egypt,Store07,Fungistop,2022-11-17 00:00:00,83.0
,USA,Store01,Diabecheck,2022-11-20 00:00:00,74.0
EMEA,Egypt,Store07,Immunoboost,2022-11-21 00:00:00,74.0
,USA,Store01,Diabecheck,2022-11-24 00:00:00,74.0
EMEA,Egypt,Store07,Fungistop,2022-11-24 00:00:00,99.0
,USA,Store02,Dermaglow,2022-11-29 00:00:00,99.0
,Canada,Store03,Fungistop,2022-11-29 00:00:00,74.0
,Canada,Store04,Diabecheck,2022-11-29 00:00:00,83.0
,USA,Store01,Diabecheck,2022-12-02 00:00:00,109.0
,Canada,Store04,Diabecheck,2022-12-06 00:00:00,109.0
EMEA,Egypt,Store07,Diabecheck,2022-12-06 00:00:00,83.0
,Canada,Store04,Diabecheck,2022-12-12 00:00:00,74.0
,USA,Store01,Immunoboost,2022-12-13 00:00:00,83.0
,USA,Store02,Dermaglow,2022-12-14 00:00:00,83.0
,USA,Store01,Immunoboost,2022-12-15 00:00:00,78.0
,Canada,Store03,Fungistop,2022-12-15 00:00:00,99.0
,USA,Store01,Diabecheck,2022-12-17 00:00:00,78.0
,USA,Store02,Fungistop,2022-12-17 00:00:00,109.0
,Canada,Store04,Diabecheck,2022-12-17 00:00:00,93.0
,Canada,Store04,Diabecheck,2022-12-19 00:00:00,109.0
,USA,Store01,Immunoboost,2022-12-21 00:00:00,93.0
EMEA,Egypt,Store07,Diabecheck,2022-12-21 00:00:00,78.0
EMEA,Egypt,Store07,Diabecheck,2022-12-24 00:00:00,83.0
,USA,Store01,Immunoboost,2022-12-30 00:00:00,109.0
,Canada,Store03,Diabecheck,2022-12-30 00:00:00,99.0
,USA,Store01,Immunoboost,2022-12-31 00:00:00,78.0
,Canada,Store03,Fungistop,2022-12-31 00:00:00,83.0
,USA,Store02,Dermaglow,2023-01-01 00:00:00,109.0
EMEA,Egypt,Store07,Immunoboost,2023-01-01 00:00:00,99.0
,Canada,Store03,Fungistop,2023-01-04 00:00:00,78.0
,USA,Store01,Diabecheck,2023-01-05 00:00:00,93.0
,Canada,Store03,Fungistop,2023-01-08 00:00:00,83.0
EMEA,Egypt,Store07,Immunoboost,2023-01-12 00:00:00,109.0
,Canada,Store04,Fungistop,2023-01-15 00:00:00,99.0
EMEA,Egypt,Store07,Dermaglow,2023-01-17 00:00:00,74.0
,Canada,Store03,Fungistop,2023-01-18 00:00:00,83.0
EMEA,Egypt,Store07,Immunoboost,2023-01-20 00:00:00,78.0
EMEA,Egypt,Store07,Immunoboost,2023-01-21 00:00:00,83.0
EMEA,Egypt,Store07,Dermaglow,2023-01-22 00:00:00,83.0
,USA,Store02,Fungistop,2023-01-24 00:00:00,99.0
,Canada,Store03,Fungistop,2023-01-24 00:00:00,78.0
,USA,Store02,Dermaglow,2023-02-02 00:00:00,109.0
,Canada,Store03,Diabecheck,2023-02-03 00:00:00,78.0
,Canada,Store03,Fungistop,2023-02-09 00:00:00,109.0
EMEA,Egypt,Store07,Immunoboost,2023-02-11 00:00:00,99.0
,USA,Store01,Diabecheck,2023-02-12 00:00:00,78.0
EMEA,Egypt,Store07,Immunoboost,2023-02-12 00:00:00,93.0
EMEA,Egypt,Store07,Diabecheck,2023-02-15 00:00:00,78.0
,USA,Store01,Immunoboost,2023-02-20 00:00:00,83.0
,USA,Store02,Fungistop,2023-02-21 00:00:00,109.0
,Canada,Store03,Immunoboost,2023-02-21 00:00:00,83.0
,Canada,Store04,Diabecheck,2023-02-23 00:00:00,109.0
EMEA,Egypt,Store07,Dermaglow,2023-02-26 00:00:00,74.0
EMEA,Egypt,Store07,Diabecheck,2023-03-01 00:00:00,78.0
EMEA,Egypt,Store07,Dermaglow,2023-03-05 00:00:00,93.0
,Canada,Store04,Diabecheck,2023-03-08 00:00:00,109.0
,USA,Store01,Immunoboost,2023-03-09 00:00:00,74.0
,Canada,Store03,Fungistop,2023-03-10 00:00:00,78.0
,Canada,Store03,Fungistop,2023-03-11 00:00:00,78.0
EMEA,Egypt,Store07,Diabecheck,2023-03-12 00:00:00,78.0
,Canada,Store03,Fungistop,2023-03-21 00:00:00,93.0
,Canada,Store03,Fungistop,2023-03-22 00:00:00,109.0
,Canada,Store03,Immunoboost,2023-03-26 00:00:00,83.0
,USA,Store01,Immunoboost,2023-03-28 00:00:00,93.0
EMEA,Germany,Store06,Fungistop,2023-03-30 00:00:00,109.0
EMEA,Egypt,Store07,Immunoboost,2023-03-31 00:00:00,83.0
,Canada,Store03,Fungistop,2023-04-01 00:00:00,99.0
EMEA,Egypt,Store07,Immunoboost,2023-04-01 00:00:00,83.0
,USA,Store01,Diabecheck,2023-04-04 00:00:00,74.0
,Canada,Store03,Immunoboost,2023-04-05 00:00:00,83.0
EMEA,Egypt,Store07,Diabecheck,2023-04-06 00:00:00,99.0
EMEA,Egypt,Store07,Dermaglow,2023-04-10 00:00:00,99.0
,USA,Store01,Immunoboost,2023-04-13 00:00:00,99.0
,USA,Store01,Immunoboost,2023-04-15 00:00:00,83.0
,USA,Store01,Immunoboost,2023-04-17 00:00:00,78.0
EMEA,Egypt,Store07,Diabecheck,2023-04-17 00:00:00,78.0
,USA,Store01,Immunoboost,2023-04-20 00:00:00,74.0
,USA,Store01,Immunoboost,2023-04-21 00:00:00,78.0
,Canada,Store03,Fungistop,2023-04-21 00:00:00,83.0
EMEA,Egypt,Store07,Fungistop,2023-04-21 00:00:00,93.0
EMEA,Egypt,Store07,Diabecheck,2023-04-21 00:00:00,74.0
EMEA,Egypt,Store08,Diabecheck,2023-04-22 00:00:00,93.0
,USA,Store01,Immunoboost,2023-04-26 00:00:00,99.0
,Canada,Store03,Fungistop,2023-04-27 00:00:00,99.0
,USA,Store01,Immunoboost,2023-04-28 00:00:00,78.0
,USA,Store01,Diabecheck,2023-04-29 00:00:00,93.0
EMEA,Egypt,Store07,Fungistop,2023-05-03 00:00:00,109.0
,Canada,Store03,Fungistop,2023-05-06 00:00:00,93.0
,Canada,Store04,Diabecheck,2023-05-06 00:00:00,78.0
,USA,Store01,Immunoboost,2023-05-07 00:00:00,93.0
EMEA,Egypt,Store07,Fungistop,2023-05-11 00:00:00,74.0
,USA,Store01,Diabecheck,2023-05-13 00:00:00,74.0
,Canada,Store04,Diabecheck,2023-05-15 00:00:00,74.0
,Canada,Store03,Fungistop,2023-05-17 00:00:00,109.0
,Canada,Store04,Fungistop,2023-05-18 00:00:00,78.0
EMEA,Egypt,Store07,Fungistop,2023-05-19 00:00:00,99.0
,USA,Store01,Immunoboost,2023-05-20 00:00:00,74.0
EMEA,Egypt,Store07,Diabecheck,2023-05-22 00:00:00,83.0
,Canada,Store04,Diabecheck,2023-05-23 00:00:00,93.0
,USA,Store02,Dermaglow,2023-05-24 00:00:00,109.0
EMEA,Egypt,Store07,Fungistop,2023-05-25 00:00:00,99.0
,Canada,Store03,Fungistop,2023-05-28 00:00:00,83.0
EMEA,Egypt,Store07,Diabecheck,2023-05-28 00:00:00,74.0
,USA,Store01,Diabecheck,2023-05-30 00:00:00,74.0
,Canada,Store03,Fungistop,2023-06-04 00:00:00,74.0
,USA,Store01,Immunoboost,2023-06-05 00:00:00,109.0
EMEA,Egypt,Store07,Fungistop,2023-06-05 00:00:00,74.0
EMEA,Egypt,Store07,Fungistop,2023-06-06 00:00:00,78.0
EMEA,Egypt,Store07,Diabecheck,2023-06-07 00:00:00,93.0
,USA,Store01,Immunoboost,2023-06-10 00:00:00,99.0
,USA,Store01,Diabecheck,2023-06-11 00:00:00,93.0
EMEA,Egypt,Store07,Fungistop,2023-06-12 00:00:00,109.0
,USA,Store01,Immunoboost,2023-06-14 00:00:00,99.0
EMEA,Egypt,Store07,Diabecheck,2023-06-15 00:00:00,109.0
EMEA,Egypt,Store07,Immunoboost,2023-06-16 00:00:00,78.0
EMEA,Egypt,Store07,Immunoboost,2023-06-17 00:00:00,78.0
EMEA,Egypt,Store07,Diabecheck,2023-06-19 00:00:00,99.0
,Canada,Store04,Dermaglow,2023-06-24 00:00:00,74.0
,USA,Store01,Diabecheck,2023-06-26 00:00:00,78.0
,USA,Store02,Fungistop,2023-06-26 00:00:00,109.0
,USA,Store01,Diabecheck,2023-06-28 00:00:00,78.0
