sku,quantity,unit_price,inventory,date
RespiraGuard,42.0,74.0,220.0,2020-09-07 00:00:00
RespiraGuard,40.0,74.0,180.0,2020-09-08 00:00:00
RespiraGuard,44.0,74.0,136.0,2020-09-09 00:00:00
RespiraGuard,40.0,74.0,96.0,2020-09-10 00:00:00
RespiraGuard,50.0,74.0,46.0,2020-09-11 00:00:00
RespiraGuard,45.0,74.0,1.0,2020-09-12 00:00:00
RespiraGuard,52.0,74.0,379.0,2020-09-13 00:00:00
RespiraGuard,47.0,74.0,332.0,2020-09-14 00:00:00
RespiraGuard,48.0,74.0,284.0,2020-09-15 00:00:00
RespiraGuard,50.0,74.0,234.0,2020-09-16 00:00:00
RespiraGuard,100.0,74.0,134.0,2020-09-17 00:00:00
RespiraGuard,57.0,74.0,77.0,2020-09-18 00:00:00
RespiraGuard,66.0,74.0,11.0,2020-09-19 00:00:00
RespiraGuard,11.0,74.0,0.0,2020-09-20 00:00:00
RespiraGuard,0.0,74.0,0.0,2020-09-21 00:00:00
RespiraGuard,55.0,74.0,891.0,2020-09-22 00:00:00
RespiraGuard,56.0,74.0,835.0,2020-09-23 00:00:00
RespiraGuard,43.0,74.0,792.0,2020-09-24 00:00:00
RespiraGuard,55.0,74.0,737.0,2020-09-25 00:00:00
RespiraGuard,41.0,74.0,696.0,2020-09-26 00:00:00
RespiraGuard,54.0,74.0,642.0,2020-09-27 00:00:00
RespiraGuard,90.0,74.0,552.0,2020-09-28 00:00:00
RespiraGuard,48.0,74.0,504.0,2020-09-29 00:00:00
RespiraGuard,52.0,74.0,452.0,2020-09-30 00:00:00
RespiraGuard,60.0,74.0,392.0,2020-10-01 00:00:00
RespiraGuard,84.0,74.0,308.0,2020-10-02 00:00:00
RespiraGuard,62.0,74.0,246.0,2020-10-03 00:00:00
RespiraGuard,62.0,74.0,184.0,2020-10-04 00:00:00
RespiraGuard,66.0,74.0,118.0,2020-10-05 00:00:00
RespiraGuard,60.0,74.0,58.0,2020-10-06 00:00:00
RespiraGuard,44.0,74.0,14.0,2020-10-07 00:00:00
RespiraGuard,86.0,74.0,401.0,2020-10-08 00:00:00
RespiraGuard,76.0,74.0,325.0,2020-10-09 00:00:00
RespiraGuard,53.0,74.0,272.0,2020-10-10 00:00:00
RespiraGuard,54.0,74.0,218.0,2020-10-11 00:00:00
RespiraGuard,59.0,74.0,159.0,2020-10-12 00:00:00
RespiraGuard,73.0,74.0,86.0,2020-10-13 00:00:00
RespiraGuard,50.0,74.0,36.0,2020-10-14 00:00:00
RespiraGuard,96.0,74.0,886.0,2020-10-15 00:00:00
RespiraGuard,64.0,74.0,822.0,2020-10-16 00:00:00
RespiraGuard,74.0,74.0,748.0,2020-10-17 00:00:00
RespiraGuard,72.0,74.0,676.0,2020-10-18 00:00:00
RespiraGuard,72.0,74.0,604.0,2020-10-19 00:00:00
RespiraGuard,54.0,74.0,550.0,2020-10-20 00:00:00
RespiraGuard,49.0,74.0,501.0,2020-10-21 00:00:00
RespiraGuard,70.0,74.0,431.0,2020-10-22 00:00:00
RespiraGuard,94.0,74.0,337.0,2020-10-23 00:00:00
RespiraGuard,61.0,74.0,276.0,2020-10-24 00:00:00
RespiraGuard,58.0,74.0,218.0,2020-10-25 00:00:00
RespiraGuard,67.0,74.0,151.0,2020-10-26 00:00:00
RespiraGuard,59.0,74.0,92.0,2020-10-27 00:00:00
RespiraGuard,61.0,74.0,31.0,2020-10-28 00:00:00
RespiraGuard,71.0,74.0,777.0,2020-10-29 00:00:00
RespiraGuard,58.0,74.0,719.0,2020-10-30 00:00:00
RespiraGuard,71.0,74.0,648.0,2020-10-31 00:00:00
RespiraGuard,73.0,74.0,575.0,2020-11-01 00:00:00
RespiraGuard,81.0,74.0,494.0,2020-11-02 00:00:00
RespiraGuard,55.0,74.0,439.0,2020-11-03 00:00:00
RespiraGuard,64.0,74.0,375.0,2020-11-04 00:00:00
RespiraGuard,58.0,74.0,317.0,2020-11-05 00:00:00
RespiraGuard,64.0,74.0,253.0,2020-11-06 00:00:00
RespiraGuard,66.0,74.0,187.0,2020-11-07 00:00:00
RespiraGuard,69.0,74.0,118.0,2020-11-08 00:00:00
RespiraGuard,59.0,74.0,59.0,2020-11-09 00:00:00
RespiraGuard,59.0,74.0,0.0,2020-11-10 00:00:00
RespiraGuard,71.0,74.0,617.0,2020-11-11 00:00:00
RespiraGuard,61.0,74.0,556.0,2020-11-12 00:00:00
RespiraGuard,51.0,74.0,505.0,2020-11-13 00:00:00
RespiraGuard,63.0,74.0,442.0,2020-11-14 00:00:00
RespiraGuard,56.0,74.0,386.0,2020-11-15 00:00:00
RespiraGuard,71.0,74.0,315.0,2020-11-16 00:00:00
RespiraGuard,114.0,74.0,201.0,2020-11-17 00:00:00
RespiraGuard,56.0,74.0,145.0,2020-11-18 00:00:00
RespiraGuard,65.0,74.0,80.0,2020-11-19 00:00:00
RespiraGuard,67.0,74.0,13.0,2020-11-20 00:00:00
RespiraGuard,66.0,74.0,893.0,2020-11-21 00:00:00
RespiraGuard,67.0,74.0,826.0,2020-11-22 00:00:00
RespiraGuard,55.0,74.0,771.0,2020-11-23 00:00:00
RespiraGuard,75.0,74.0,696.0,2020-11-24 00:00:00
RespiraGuard,50.0,74.0,646.0,2020-11-25 00:00:00
RespiraGuard,59.0,74.0,587.0,2020-11-26 00:00:00
RespiraGuard,62.0,74.0,525.0,2020-11-27 00:00:00
RespiraGuard,69.0,74.0,456.0,2020-11-28 00:00:00
RespiraGuard,66.0,74.0,390.0,2020-11-29 00:00:00
RespiraGuard,109.0,74.0,281.0,2020-11-30 00:00:00
RespiraGuard,75.0,74.0,206.0,2020-12-01 00:00:00
RespiraGuard,69.0,74.0,137.0,2020-12-02 00:00:00
RespiraGuard,60.0,74.0,77.0,2020-12-03 00:00:00
RespiraGuard,67.0,74.0,10.0,2020-12-04 00:00:00
RespiraGuard,56.0,74.0,255.0,2020-12-05 00:00:00
RespiraGuard,64.0,74.0,191.0,2020-12-06 00:00:00
RespiraGuard,67.0,74.0,124.0,2020-12-07 00:00:00
RespiraGuard,66.0,74.0,58.0,2020-12-08 00:00:00
RespiraGuard,58.0,74.0,0.0,2020-12-09 00:00:00
RespiraGuard,106.0,74.0,1141.0,2020-12-10 00:00:00
RespiraGuard,64.0,74.0,1077.0,2020-12-11 00:00:00
RespiraGuard,61.0,74.0,1016.0,2020-12-12 00:00:00
RespiraGuard,101.0,74.0,915.0,2020-12-13 00:00:00
RespiraGuard,83.0,74.0,832.0,2020-12-14 00:00:00
RespiraGuard,64.0,74.0,768.0,2020-12-15 00:00:00
RespiraGuard,59.0,74.0,709.0,2020-12-16 00:00:00
RespiraGuard,74.0,74.0,635.0,2020-12-17 00:00:00
RespiraGuard,65.0,74.0,570.0,2020-12-18 00:00:00
RespiraGuard,62.0,74.0,508.0,2020-12-19 00:00:00
RespiraGuard,63.0,74.0,445.0,2020-12-20 00:00:00
RespiraGuard,77.0,74.0,368.0,2020-12-21 00:00:00
RespiraGuard,59.0,74.0,309.0,2020-12-22 00:00:00
RespiraGuard,53.0,74.0,256.0,2020-12-23 00:00:00
RespiraGuard,60.0,74.0,196.0,2020-12-24 00:00:00
RespiraGuard,65.0,74.0,131.0,2020-12-25 00:00:00
RespiraGuard,58.0,74.0,73.0,2020-12-26 00:00:00
RespiraGuard,58.0,74.0,15.0,2020-12-27 00:00:00
RespiraGuard,67.0,74.0,378.0,2020-12-28 00:00:00
RespiraGuard,61.0,74.0,317.0,2020-12-29 00:00:00
RespiraGuard,53.0,74.0,264.0,2020-12-30 00:00:00
RespiraGuard,69.0,74.0,195.0,2020-12-31 00:00:00
SleepWellPro,23.0,83.0,1444.0,2020-01-01 00:00:00
SleepWellPro,22.0,83.0,1422.0,2020-01-02 00:00:00
SleepWellPro,27.0,83.0,1395.0,2020-01-03 00:00:00
SleepWellPro,58.0,83.0,1337.0,2020-01-04 00:00:00
SleepWellPro,23.0,83.0,1314.0,2020-01-05 00:00:00
SleepWellPro,29.0,83.0,1285.0,2020-01-06 00:00:00
SleepWellPro,22.0,83.0,1263.0,2020-01-07 00:00:00
SleepWellPro,27.0,83.0,1236.0,2020-01-08 00:00:00
SleepWellPro,33.0,83.0,1203.0,2020-01-09 00:00:00
SleepWellPro,27.0,83.0,1176.0,2020-01-10 00:00:00
SleepWellPro,60.0,83.0,1116.0,2020-01-11 00:00:00
SleepWellPro,30.0,83.0,1086.0,2020-01-12 00:00:00
SleepWellPro,34.0,83.0,1052.0,2020-01-13 00:00:00
SleepWellPro,22.0,83.0,1030.0,2020-01-14 00:00:00
SleepWellPro,33.0,83.0,997.0,2020-01-15 00:00:00
SleepWellPro,22.0,83.0,975.0,2020-01-16 00:00:00
SleepWellPro,28.0,83.0,947.0,2020-01-17 00:00:00
SleepWellPro,33.0,83.0,914.0,2020-01-18 00:00:00
SleepWellPro,23.0,83.0,891.0,2020-01-19 00:00:00
SleepWellPro,40.0,83.0,851.0,2020-01-20 00:00:00
SleepWellPro,30.0,83.0,821.0,2020-01-21 00:00:00
SleepWellPro,28.0,83.0,793.0,2020-01-22 00:00:00
SleepWellPro,35.0,83.0,758.0,2020-01-23 00:00:00
SleepWellPro,33.0,83.0,725.0,2020-01-24 00:00:00
SleepWellPro,31.0,83.0,694.0,2020-01-25 00:00:00
SleepWellPro,33.0,83.0,661.0,2020-01-26 00:00:00
SleepWellPro,74.0,83.0,587.0,2020-01-27 00:00:00
SleepWellPro,34.0,83.0,553.0,2020-01-28 00:00:00
SleepWellPro,36.0,83.0,517.0,2020-01-29 00:00:00
SleepWellPro,31.0,83.0,486.0,2020-01-30 00:00:00
SleepWellPro,35.0,83.0,451.0,2020-01-31 00:00:00
SleepWellPro,35.0,83.0,416.0,2020-02-01 00:00:00
SleepWellPro,38.0,83.0,378.0,2020-02-02 00:00:00
SleepWellPro,36.0,83.0,342.0,2020-02-03 00:00:00
SleepWellPro,32.0,83.0,310.0,2020-02-04 00:00:00
SleepWellPro,35.0,83.0,275.0,2020-02-05 00:00:00
SleepWellPro,21.0,83.0,254.0,2020-02-06 00:00:00
SleepWellPro,54.0,83.0,200.0,2020-02-07 00:00:00
SleepWellPro,17.0,83.0,183.0,2020-02-08 00:00:00
SleepWellPro,43.0,83.0,140.0,2020-02-09 00:00:00
SleepWellPro,28.0,83.0,112.0,2020-02-10 00:00:00
SleepWellPro,27.0,83.0,85.0,2020-02-11 00:00:00
SleepWellPro,66.0,83.0,19.0,2020-02-12 00:00:00
SleepWellPro,19.0,83.0,0.0,2020-02-13 00:00:00
SleepWellPro,35.0,83.0,703.0,2020-02-14 00:00:00
SleepWellPro,44.0,83.0,659.0,2020-02-15 00:00:00
SleepWellPro,37.0,83.0,622.0,2020-02-16 00:00:00
SleepWellPro,41.0,83.0,581.0,2020-02-17 00:00:00
SleepWellPro,52.0,83.0,529.0,2020-02-18 00:00:00
SleepWellPro,37.0,83.0,492.0,2020-02-19 00:00:00
SleepWellPro,42.0,83.0,450.0,2020-02-20 00:00:00
SleepWellPro,38.0,83.0,412.0,2020-02-21 00:00:00
SleepWellPro,50.0,83.0,362.0,2020-02-22 00:00:00
SleepWellPro,51.0,83.0,311.0,2020-02-23 00:00:00
SleepWellPro,36.0,83.0,275.0,2020-02-24 00:00:00
SleepWellPro,44.0,83.0,231.0,2020-02-25 00:00:00
SleepWellPro,37.0,83.0,194.0,2020-02-26 00:00:00
SleepWellPro,50.0,83.0,144.0,2020-02-27 00:00:00
SleepWellPro,47.0,83.0,97.0,2020-02-28 00:00:00
SleepWellPro,38.0,83.0,59.0,2020-02-29 00:00:00
SleepWellPro,59.0,83.0,0.0,2020-03-01 00:00:00
SleepWellPro,39.0,83.0,1027.0,2020-03-02 00:00:00
SleepWellPro,39.0,83.0,988.0,2020-03-03 00:00:00
SleepWellPro,41.0,83.0,947.0,2020-03-04 00:00:00
SleepWellPro,31.0,83.0,916.0,2020-03-05 00:00:00
SleepWellPro,39.0,83.0,877.0,2020-03-06 00:00:00
SleepWellPro,53.0,83.0,824.0,2020-03-07 00:00:00
SleepWellPro,51.0,83.0,773.0,2020-03-08 00:00:00
SleepWellPro,55.0,83.0,718.0,2020-03-09 00:00:00
SleepWellPro,40.0,83.0,678.0,2020-03-10 00:00:00
SleepWellPro,69.0,83.0,609.0,2020-03-11 00:00:00
SleepWellPro,53.0,83.0,556.0,2020-03-12 00:00:00
SleepWellPro,78.0,83.0,478.0,2020-03-13 00:00:00
SleepWellPro,51.0,83.0,427.0,2020-03-14 00:00:00
SleepWellPro,51.0,83.0,376.0,2020-03-15 00:00:00
SleepWellPro,44.0,83.0,332.0,2020-03-16 00:00:00
SleepWellPro,83.0,83.0,249.0,2020-03-17 00:00:00
SleepWellPro,44.0,83.0,205.0,2020-03-18 00:00:00
SleepWellPro,39.0,83.0,166.0,2020-03-19 00:00:00
SleepWellPro,41.0,83.0,125.0,2020-03-20 00:00:00
SleepWellPro,83.0,83.0,42.0,2020-03-21 00:00:00
SleepWellPro,42.0,83.0,0.0,2020-03-22 00:00:00
SleepWellPro,55.0,83.0,970.0,2020-03-23 00:00:00
SleepWellPro,56.0,83.0,914.0,2020-03-24 00:00:00
SleepWellPro,65.0,83.0,849.0,2020-03-25 00:00:00
SleepWellPro,55.0,83.0,794.0,2020-03-26 00:00:00
SleepWellPro,56.0,83.0,738.0,2020-03-27 00:00:00
SleepWellPro,56.0,83.0,682.0,2020-03-28 00:00:00
SleepWellPro,50.0,83.0,632.0,2020-03-29 00:00:00
SleepWellPro,57.0,83.0,575.0,2020-03-30 00:00:00
SleepWellPro,62.0,83.0,513.0,2020-03-31 00:00:00
SleepWellPro,50.0,83.0,463.0,2020-04-01 00:00:00
SleepWellPro,93.0,83.0,370.0,2020-04-02 00:00:00
SleepWellPro,53.0,83.0,317.0,2020-04-03 00:00:00
SleepWellPro,51.0,83.0,266.0,2020-04-04 00:00:00
SleepWellPro,75.0,83.0,191.0,2020-04-05 00:00:00
SleepWellPro,53.0,83.0,138.0,2020-04-06 00:00:00
SleepWellPro,61.0,83.0,77.0,2020-04-07 00:00:00
SleepWellPro,53.0,83.0,24.0,2020-04-08 00:00:00
SleepWellPro,24.0,83.0,0.0,2020-04-09 00:00:00
SleepWellPro,0.0,83.0,0.0,2020-04-10 00:00:00
SleepWellPro,49.0,83.0,1017.0,2020-04-11 00:00:00
SleepWellPro,84.0,83.0,933.0,2020-04-12 00:00:00
SleepWellPro,53.0,83.0,880.0,2020-04-13 00:00:00
SleepWellPro,104.0,83.0,776.0,2020-04-14 00:00:00
SleepWellPro,65.0,83.0,711.0,2020-04-15 00:00:00
SleepWellPro,94.0,83.0,617.0,2020-04-16 00:00:00
SleepWellPro,52.0,83.0,565.0,2020-04-17 00:00:00
SleepWellPro,66.0,83.0,499.0,2020-04-18 00:00:00
SleepWellPro,58.0,83.0,441.0,2020-04-19 00:00:00
SleepWellPro,58.0,83.0,383.0,2020-04-20 00:00:00
SleepWellPro,69.0,83.0,314.0,2020-04-21 00:00:00
SleepWellPro,57.0,83.0,257.0,2020-04-22 00:00:00
SleepWellPro,86.0,83.0,171.0,2020-04-23 00:00:00
SleepWellPro,62.0,83.0,109.0,2020-04-24 00:00:00
SleepWellPro,72.0,83.0,37.0,2020-04-25 00:00:00
SleepWellPro,37.0,83.0,0.0,2020-04-26 00:00:00
SleepWellPro,84.0,83.0,859.0,2020-04-27 00:00:00
SleepWellPro,52.0,83.0,807.0,2020-04-28 00:00:00
SleepWellPro,58.0,83.0,749.0,2020-04-29 00:00:00
SleepWellPro,55.0,83.0,694.0,2020-04-30 00:00:00
SleepWellPro,63.0,83.0,631.0,2020-05-01 00:00:00
SleepWellPro,57.0,83.0,574.0,2020-05-02 00:00:00
SleepWellPro,69.0,83.0,505.0,2020-05-03 00:00:00
SleepWellPro,57.0,83.0,448.0,2020-05-04 00:00:00
SleepWellPro,61.0,83.0,387.0,2020-05-05 00:00:00
SleepWellPro,52.0,83.0,335.0,2020-05-06 00:00:00
SleepWellPro,65.0,83.0,270.0,2020-05-07 00:00:00
SleepWellPro,55.0,83.0,215.0,2020-05-08 00:00:00
SleepWellPro,60.0,83.0,155.0,2020-05-09 00:00:00
SleepWellPro,75.0,83.0,80.0,2020-05-10 00:00:00
SleepWellPro,80.0,83.0,0.0,2020-05-11 00:00:00
SleepWellPro,53.0,83.0,398.0,2020-05-12 00:00:00
SleepWellPro,54.0,83.0,344.0,2020-05-13 00:00:00
SleepWellPro,58.0,83.0,286.0,2020-05-14 00:00:00
SleepWellPro,70.0,83.0,216.0,2020-05-15 00:00:00
SleepWellPro,65.0,83.0,151.0,2020-05-16 00:00:00
SleepWellPro,69.0,83.0,82.0,2020-05-17 00:00:00
SleepWellPro,62.0,83.0,20.0,2020-05-18 00:00:00
SleepWellPro,60.0,83.0,165.0,2020-05-19 00:00:00
SleepWellPro,61.0,83.0,104.0,2020-05-20 00:00:00
SleepWellPro,82.0,83.0,22.0,2020-05-21 00:00:00
SleepWellPro,70.0,83.0,485.0,2020-05-22 00:00:00
SleepWellPro,63.0,83.0,422.0,2020-05-23 00:00:00
SleepWellPro,57.0,83.0,365.0,2020-05-24 00:00:00
SleepWellPro,82.0,83.0,283.0,2020-05-25 00:00:00
SleepWellPro,90.0,83.0,193.0,2020-05-26 00:00:00
SleepWellPro,77.0,83.0,116.0,2020-05-27 00:00:00
SleepWellPro,51.0,83.0,65.0,2020-05-28 00:00:00
SleepWellPro,65.0,83.0,0.0,2020-05-29 00:00:00
SleepWellPro,55.0,83.0,642.0,2020-05-30 00:00:00
SleepWellPro,48.0,83.0,594.0,2020-05-31 00:00:00
SleepWellPro,68.0,83.0,526.0,2020-06-01 00:00:00
SleepWellPro,49.0,83.0,477.0,2020-06-02 00:00:00
SleepWellPro,64.0,83.0,413.0,2020-06-03 00:00:00
SleepWellPro,55.0,83.0,358.0,2020-06-04 00:00:00
SleepWellPro,61.0,83.0,297.0,2020-06-05 00:00:00
SleepWellPro,66.0,83.0,231.0,2020-06-06 00:00:00
SleepWellPro,49.0,83.0,182.0,2020-06-07 00:00:00
SleepWellPro,45.0,83.0,137.0,2020-06-08 00:00:00
SleepWellPro,64.0,83.0,73.0,2020-06-09 00:00:00
SleepWellPro,61.0,83.0,12.0,2020-06-10 00:00:00
SleepWellPro,58.0,83.0,651.0,2020-06-11 00:00:00
SleepWellPro,61.0,83.0,590.0,2020-06-12 00:00:00
SleepWellPro,81.0,83.0,509.0,2020-06-13 00:00:00
SleepWellPro,68.0,83.0,441.0,2020-06-14 00:00:00
SleepWellPro,57.0,83.0,384.0,2020-06-15 00:00:00
SleepWellPro,65.0,83.0,319.0,2020-06-16 00:00:00
SleepWellPro,58.0,83.0,261.0,2020-06-17 00:00:00
SleepWellPro,57.0,83.0,204.0,2020-06-18 00:00:00
SleepWellPro,67.0,83.0,137.0,2020-06-19 00:00:00
SleepWellPro,106.0,83.0,31.0,2020-06-20 00:00:00
SleepWellPro,77.0,83.0,938.0,2020-06-21 00:00:00
SleepWellPro,71.0,83.0,867.0,2020-06-22 00:00:00
SleepWellPro,57.0,83.0,810.0,2020-06-23 00:00:00
SleepWellPro,83.0,83.0,727.0,2020-06-24 00:00:00
SleepWellPro,49.0,83.0,678.0,2020-06-25 00:00:00
SleepWellPro,61.0,83.0,617.0,2020-06-26 00:00:00
SleepWellPro,57.0,83.0,560.0,2020-06-27 00:00:00
SleepWellPro,55.0,83.0,505.0,2020-06-28 00:00:00
SleepWellPro,49.0,83.0,456.0,2020-06-29 00:00:00
SleepWellPro,55.0,83.0,401.0,2020-06-30 00:00:00
SleepWellPro,54.0,83.0,347.0,2020-07-01 00:00:00
SleepWellPro,71.0,83.0,276.0,2020-07-02 00:00:00
SleepWellPro,52.0,83.0,224.0,2020-07-03 00:00:00
SleepWellPro,48.0,83.0,176.0,2020-07-04 00:00:00
SleepWellPro,55.0,83.0,121.0,2020-07-05 00:00:00
SleepWellPro,51.0,83.0,70.0,2020-07-06 00:00:00
SleepWellPro,52.0,83.0,18.0,2020-07-07 00:00:00
SleepWellPro,18.0,83.0,0.0,2020-07-08 00:00:00
SleepWellPro,63.0,83.0,1003.0,2020-07-09 00:00:00
SleepWellPro,67.0,83.0,936.0,2020-07-10 00:00:00
SleepWellPro,79.0,83.0,857.0,2020-07-11 00:00:00
SleepWellPro,70.0,83.0,787.0,2020-07-12 00:00:00
SleepWellPro,40.0,83.0,747.0,2020-07-13 00:00:00
SleepWellPro,56.0,83.0,691.0,2020-07-14 00:00:00
SleepWellPro,52.0,83.0,639.0,2020-07-15 00:00:00
SleepWellPro,46.0,83.0,593.0,2020-07-16 00:00:00
SleepWellPro,45.0,83.0,548.0,2020-07-17 00:00:00
SleepWellPro,80.0,83.0,468.0,2020-07-18 00:00:00
SleepWellPro,84.0,83.0,384.0,2020-07-19 00:00:00
SleepWellPro,52.0,83.0,332.0,2020-07-20 00:00:00
SleepWellPro,46.0,83.0,286.0,2020-07-21 00:00:00
SleepWellPro,53.0,83.0,233.0,2020-07-22 00:00:00
SleepWellPro,60.0,83.0,173.0,2020-07-23 00:00:00
SleepWellPro,45.0,83.0,128.0,2020-07-24 00:00:00
SleepWellPro,55.0,83.0,73.0,2020-07-25 00:00:00
SleepWellPro,48.0,83.0,25.0,2020-07-26 00:00:00
SleepWellPro,42.0,83.0,598.0,2020-07-27 00:00:00
SleepWellPro,44.0,83.0,554.0,2020-07-28 00:00:00
SleepWellPro,58.0,83.0,496.0,2020-07-29 00:00:00
SleepWellPro,45.0,83.0,451.0,2020-07-30 00:00:00
SleepWellPro,54.0,83.0,397.0,2020-07-31 00:00:00
SleepWellPro,53.0,83.0,344.0,2020-08-01 00:00:00
SleepWellPro,51.0,83.0,293.0,2020-08-02 00:00:00
SleepWellPro,44.0,83.0,249.0,2020-08-03 00:00:00
SleepWellPro,45.0,83.0,204.0,2020-08-04 00:00:00
SleepWellPro,47.0,83.0,157.0,2020-08-05 00:00:00
SleepWellPro,27.0,83.0,130.0,2020-08-06 00:00:00
SleepWellPro,51.0,83.0,79.0,2020-08-07 00:00:00
SleepWellPro,48.0,83.0,31.0,2020-08-08 00:00:00
SleepWellPro,50.0,83.0,1129.0,2020-08-09 00:00:00
SleepWellPro,51.0,83.0,1078.0,2020-08-10 00:00:00
SleepWellPro,45.0,83.0,1033.0,2020-08-11 00:00:00
SleepWellPro,41.0,83.0,992.0,2020-08-12 00:00:00
SleepWellPro,34.0,83.0,958.0,2020-08-13 00:00:00
SleepWellPro,45.0,83.0,913.0,2020-08-14 00:00:00
SleepWellPro,56.0,83.0,857.0,2020-08-15 00:00:00
SleepWellPro,39.0,83.0,818.0,2020-08-16 00:00:00
SleepWellPro,36.0,83.0,782.0,2020-08-17 00:00:00
SleepWellPro,50.0,83.0,732.0,2020-08-18 00:00:00
SleepWellPro,39.0,83.0,693.0,2020-08-19 00:00:00
SleepWellPro,65.0,83.0,628.0,2020-08-20 00:00:00
SleepWellPro,38.0,83.0,590.0,2020-08-21 00:00:00
SleepWellPro,47.0,83.0,543.0,2020-08-22 00:00:00
SleepWellPro,40.0,83.0,503.0,2020-08-23 00:00:00
SleepWellPro,37.0,83.0,466.0,2020-08-24 00:00:00
SleepWellPro,31.0,83.0,435.0,2020-08-25 00:00:00
SleepWellPro,69.0,83.0,366.0,2020-08-26 00:00:00
SleepWellPro,49.0,83.0,317.0,2020-08-27 00:00:00
SleepWellPro,42.0,83.0,275.0,2020-08-28 00:00:00
SleepWellPro,76.0,83.0,199.0,2020-08-29 00:00:00
SleepWellPro,50.0,83.0,149.0,2020-08-30 00:00:00
SleepWellPro,36.0,83.0,113.0,2020-08-31 00:00:00
SleepWellPro,40.0,83.0,73.0,2020-09-01 00:00:00
SleepWellPro,43.0,83.0,30.0,2020-09-02 00:00:00
SleepWellPro,37.0,83.0,403.0,2020-09-03 00:00:00
SleepWellPro,33.0,83.0,370.0,2020-09-04 00:00:00
SleepWellPro,28.0,83.0,342.0,2020-09-05 00:00:00
SleepWellPro,33.0,83.0,309.0,2020-09-06 00:00:00
SleepWellPro,33.0,83.0,276.0,2020-09-07 00:00:00
SleepWellPro,39.0,83.0,237.0,2020-09-08 00:00:00
SleepWellPro,60.0,83.0,177.0,2020-09-09 00:00:00
SleepWellPro,28.0,83.0,149.0,2020-09-10 00:00:00
SleepWellPro,31.0,83.0,118.0,2020-09-11 00:00:00
SleepWellPro,34.0,83.0,84.0,2020-09-12 00:00:00
SleepWellPro,41.0,83.0,43.0,2020-09-13 00:00:00
SleepWellPro,33.0,83.0,10.0,2020-09-14 00:00:00
SleepWellPro,25.0,83.0,190.0,2020-09-15 00:00:00
SleepWellPro,29.0,83.0,161.0,2020-09-16 00:00:00
SleepWellPro,33.0,83.0,128.0,2020-09-17 00:00:00
SleepWellPro,32.0,83.0,96.0,2020-09-18 00:00:00
SleepWellPro,28.0,83.0,68.0,2020-09-19 00:00:00
SleepWellPro,34.0,83.0,34.0,2020-09-20 00:00:00
SleepWellPro,33.0,83.0,370.0,2020-09-21 00:00:00
SleepWellPro,31.0,83.0,339.0,2020-09-22 00:00:00
SleepWellPro,34.0,83.0,305.0,2020-09-23 00:00:00
SleepWellPro,29.0,83.0,276.0,2020-09-24 00:00:00
SleepWellPro,33.0,83.0,243.0,2020-09-25 00:00:00
SleepWellPro,16.0,83.0,227.0,2020-09-26 00:00:00
SleepWellPro,27.0,83.0,200.0,2020-09-27 00:00:00
SleepWellPro,26.0,83.0,174.0,2020-09-28 00:00:00
SleepWellPro,36.0,83.0,138.0,2020-09-29 00:00:00
SleepWellPro,33.0,83.0,105.0,2020-09-30 00:00:00
SleepWellPro,34.0,83.0,71.0,2020-10-01 00:00:00
SleepWellPro,30.0,83.0,41.0,2020-10-02 00:00:00
SleepWellPro,26.0,83.0,15.0,2020-10-03 00:00:00
SleepWellPro,63.0,83.0,485.0,2020-10-04 00:00:00
SleepWellPro,19.0,83.0,466.0,2020-10-05 00:00:00
SleepWellPro,42.0,83.0,424.0,2020-10-06 00:00:00
SleepWellPro,30.0,83.0,394.0,2020-10-07 00:00:00
SleepWellPro,15.0,83.0,379.0,2020-10-08 00:00:00
SleepWellPro,24.0,83.0,355.0,2020-10-09 00:00:00
SleepWellPro,22.0,83.0,333.0,2020-10-10 00:00:00
SleepWellPro,24.0,83.0,309.0,2020-10-11 00:00:00
SleepWellPro,18.0,83.0,291.0,2020-10-12 00:00:00
SleepWellPro,17.0,83.0,274.0,2020-10-13 00:00:00
SleepWellPro,17.0,83.0,257.0,2020-10-14 00:00:00
SleepWellPro,25.0,83.0,232.0,2020-10-15 00:00:00
SleepWellPro,18.0,83.0,214.0,2020-10-16 00:00:00
SleepWellPro,20.0,83.0,194.0,2020-10-17 00:00:00
SleepWellPro,51.0,83.0,143.0,2020-10-18 00:00:00
SleepWellPro,20.0,83.0,123.0,2020-10-19 00:00:00
SleepWellPro,29.0,83.0,94.0,2020-10-20 00:00:00
SleepWellPro,58.0,83.0,36.0,2020-10-21 00:00:00
SleepWellPro,28.0,83.0,418.0,2020-10-22 00:00:00
SleepWellPro,28.0,83.0,390.0,2020-10-23 00:00:00
SleepWellPro,32.0,83.0,358.0,2020-10-24 00:00:00
SleepWellPro,41.0,83.0,317.0,2020-10-25 00:00:00
SleepWellPro,26.0,83.0,291.0,2020-10-26 00:00:00
SleepWellPro,12.0,83.0,279.0,2020-10-27 00:00:00
SleepWellPro,24.0,83.0,255.0,2020-10-28 00:00:00
SleepWellPro,25.0,83.0,230.0,2020-10-29 00:00:00
SleepWellPro,19.0,83.0,211.0,2020-10-30 00:00:00
SleepWellPro,25.0,83.0,186.0,2020-10-31 00:00:00
SleepWellPro,24.0,83.0,162.0,2020-11-01 00:00:00
SleepWellPro,20.0,83.0,142.0,2020-11-02 00:00:00
