Date,SKU,Demand
2021-09-08,Dermaglow,1815.0
2021-09-09,Dermaglow,1817.0
2021-09-09,Diabecheck,1456.0
2021-09-09,Fungistop,1556.0
2021-09-09,Immunoboost,1766.0
2021-09-10,Dermaglow,1452.0
2021-09-10,Diabecheck,1458.0
2021-09-10,Fungistop,1429.0
2021-09-10,Immunoboost,1788.0
2021-09-11,Dermaglow,1711.0
2021-09-11,Diabecheck,1007.0
2021-09-11,Fungistop,1544.0
2021-09-11,Immunoboost,1465.0
2021-09-12,Immunoboost,1625.0
2021-09-12,Fungistop,1463.0
2021-09-12,Diabecheck,1262.0
2021-09-12,Dermaglow,1584.0
2021-09-13,Dermaglow,1919.0
2021-09-13,Diabecheck,1250.0
2021-09-13,Fungistop,1527.0
2021-09-13,Immunoboost,1574.0
2021-09-14,Dermaglow,1725.0
2021-09-14,Diabecheck,1470.0
2021-09-14,Fungistop,1439.0
2021-09-14,Immunoboost,1721.0
2021-09-15,Immunoboost,1721.0
2021-09-15,Fungistop,1360.0
2021-09-15,Dermaglow,1713.0
2021-09-15,Diabecheck,1631.0
2021-09-16,Dermaglow,1683.0
2021-09-16,Diabecheck,1397.0
2021-09-16,Fungistop,1677.0
2021-09-16,Immunoboost,1683.0
2021-09-17,Immunoboost,1459.0
2021-09-17,Fungistop,1482.0
2021-09-17,Dermaglow,1598.0
2021-09-17,Diabecheck,1486.0
2021-09-18,Dermaglow,1518.0
2021-09-18,Diabecheck,1360.0
2021-09-18,Fungistop,1217.0
2021-09-18,Immunoboost,1379.0
2021-09-19,Dermaglow,1608.0
2021-09-19,Diabecheck,1142.0
2021-09-19,Fungistop,1091.0
2021-09-19,Immunoboost,1423.0
2021-09-20,Dermaglow,1758.0
2021-09-20,Diabecheck,1274.0
2021-09-20,Fungistop,1502.0
2021-09-20,Immunoboost,1573.0
2021-09-21,Immunoboost,1731.0
2021-09-21,Fungistop,1461.0
2021-09-21,Dermaglow,1841.0
2021-09-21,Diabecheck,1427.0
2021-09-22,Dermaglow,1446.0
2021-09-22,Diabecheck,1592.0
2021-09-22,Fungistop,1551.0
2021-09-22,Immunoboost,1860.0
2021-09-23,Dermaglow,1939.0
2021-09-23,Diabecheck,1498.0
2021-09-23,Fungistop,1779.0
2021-09-23,Immunoboost,1528.0
2021-09-24,Dermaglow,1578.0
2021-09-24,Diabecheck,1227.0
2021-09-24,Fungistop,1335.0
2021-09-24,Immunoboost,1291.0
2021-09-25,Fungistop,1369.0
2021-09-25,Immunoboost,1495.0
2021-09-25,Diabecheck,1165.0
2021-09-25,Dermaglow,1612.0
2021-09-26,Dermaglow,1716.0
2021-09-26,Diabecheck,1596.0
2021-09-26,Fungistop,1438.0
2021-09-26,Immunoboost,1708.0
2021-09-27,Dermaglow,1596.0
2021-09-27,Diabecheck,1419.0
2021-09-27,Fungistop,1670.0
2021-09-27,Immunoboost,1648.0
2021-09-28,Dermaglow,1596.0
2021-09-28,Diabecheck,1229.0
2021-09-28,Fungistop,1404.0
2021-09-28,Immunoboost,1686.0
2021-09-29,Immunoboost,1933.0
2021-09-29,Fungistop,1401.0
2021-09-29,Diabecheck,1539.0
2021-09-29,Dermaglow,1837.0
2021-09-30,Dermaglow,1758.0
2021-09-30,Diabecheck,1598.0
2021-09-30,Fungistop,1763.0
2021-09-30,Immunoboost,1709.0
2021-10-01,Dermaglow,1815.0
2021-10-01,Diabecheck,1204.0
2021-10-01,Fungistop,1187.0
2021-10-01,Immunoboost,1522.0
2021-10-02,Dermaglow,1458.0
2021-10-02,Diabecheck,1368.0
2021-10-02,Fungistop,1420.0
2021-10-02,Immunoboost,1444.0
2021-10-03,Immunoboost,1322.0
2021-10-03,Fungistop,1412.0
2021-10-03,Diabecheck,1127.0
2021-10-03,Dermaglow,1480.0
2021-10-04,Dermaglow,1711.0
2021-10-04,Diabecheck,1205.0
2021-10-04,Fungistop,1561.0
2021-10-04,Immunoboost,1598.0
2021-10-05,Dermaglow,1677.0
2021-10-05,Diabecheck,1330.0
2021-10-05,Fungistop,1350.0
2021-10-05,Immunoboost,1925.0
2021-10-06,Dermaglow,1948.0
2021-10-06,Diabecheck,1548.0
2021-10-06,Fungistop,1634.0
2021-10-06,Immunoboost,1582.0
2021-10-07,Fungistop,1511.0
2021-10-07,Immunoboost,1494.0
2021-10-07,Dermaglow,1731.0
2021-10-07,Diabecheck,1176.0
2021-10-08,Dermaglow,1786.0
2021-10-08,Diabecheck,1444.0
2021-10-08,Fungistop,1589.0
2021-10-08,Immunoboost,1603.0
2021-10-09,Dermaglow,1791.0
2021-10-09,Diabecheck,1516.0
2021-10-09,Fungistop,1379.0
2021-10-09,Immunoboost,1652.0
2021-10-10,Dermaglow,1526.0
2021-10-10,Diabecheck,1351.0
2021-10-10,Fungistop,1369.0
2021-10-10,Immunoboost,1444.0
2021-10-11,Fungistop,1347.0
2021-10-11,Immunoboost,1279.0
2021-10-11,Dermaglow,1471.0
2021-10-11,Diabecheck,1403.0
2021-10-12,Dermaglow,1858.0
2021-10-12,Diabecheck,1408.0
2021-10-12,Fungistop,1462.0
2021-10-12,Immunoboost,1614.0
2021-10-13,Fungistop,1490.0
2021-10-13,Immunoboost,1685.0
2021-10-13,Dermaglow,1679.0
2021-10-13,Diabecheck,1614.0
2021-10-14,Dermaglow,1755.0
2021-10-14,Diabecheck,1434.0
2021-10-14,Fungistop,1497.0
2021-10-14,Immunoboost,1756.0
2021-10-15,Immunoboost,1420.0
2021-10-15,Dermaglow,1725.0
2021-10-15,Diabecheck,1384.0
2021-10-15,Fungistop,1353.0
2021-10-16,Diabecheck,1231.0
2021-10-16,Fungistop,1740.0
2021-10-16,Dermaglow,1509.0
2021-10-16,Immunoboost,1321.0
2021-10-17,Immunoboost,1402.0
2021-10-17,Fungistop,1582.0
2021-10-17,Diabecheck,1208.0
2021-10-17,Dermaglow,1735.0
2021-10-18,Dermaglow,1542.0
2021-10-18,Diabecheck,1361.0
2021-10-18,Fungistop,1528.0
2021-10-18,Immunoboost,1804.0
2021-10-19,Dermaglow,1885.0
2021-10-19,Diabecheck,1477.0
2021-10-19,Fungistop,1438.0
2021-10-19,Immunoboost,1676.0
2021-10-20,Dermaglow,1713.0
2021-10-20,Diabecheck,1316.0
2021-10-20,Fungistop,1609.0
2021-10-20,Immunoboost,1651.0
2021-10-21,Immunoboost,1669.0
2021-10-21,Fungistop,1474.0
2021-10-21,Diabecheck,1421.0
2021-10-21,Dermaglow,1705.0
2021-10-22,Dermaglow,1570.0
2021-10-22,Diabecheck,1286.0
2021-10-22,Fungistop,1436.0
2021-10-22,Immunoboost,1413.0
2021-10-23,Dermaglow,1551.0
2021-10-23,Diabecheck,1144.0
2021-10-23,Fungistop,1566.0
2021-10-23,Immunoboost,1263.0
2021-10-24,Dermaglow,1401.0
2021-10-24,Diabecheck,1371.0
2021-10-24,Fungistop,1199.0
2021-10-24,Immunoboost,1317.0
2021-10-25,Fungistop,1417.0
2021-10-25,Immunoboost,1482.0
2021-10-25,Dermaglow,1744.0
2021-10-25,Diabecheck,1242.0
2021-10-26,Dermaglow,1785.0
2021-10-26,Diabecheck,1541.0
2021-10-26,Fungistop,1550.0
2021-10-26,Immunoboost,1771.0
2021-10-27,Dermaglow,1910.0
2021-10-27,Diabecheck,1277.0
2021-10-27,Fungistop,1378.0
2021-10-27,Immunoboost,1489.0
2021-10-28,Dermaglow,1628.0
2021-10-28,Diabecheck,1510.0
2021-10-28,Fungistop,1594.0
2021-10-28,Immunoboost,1394.0
2021-10-29,Fungistop,1450.0
2021-10-29,Immunoboost,1653.0
2021-10-29,Dermaglow,1470.0
2021-10-29,Diabecheck,1241.0
2021-10-30,Dermaglow,1590.0
2021-10-30,Diabecheck,1269.0
2021-10-30,Fungistop,1457.0
2021-10-30,Immunoboost,1400.0
2021-10-31,Fungistop,1295.0
2021-10-31,Immunoboost,1476.0
2021-10-31,Dermaglow,1500.0
2021-10-31,Diabecheck,1043.0
2021-11-01,Dermaglow,1690.0
2021-11-01,Diabecheck,1220.0
2021-11-01,Fungistop,1429.0
2021-11-01,Immunoboost,1695.0
2021-11-02,Immunoboost,1752.0
2021-11-02,Dermaglow,1669.0
2021-11-02,Diabecheck,1480.0
2021-11-02,Fungistop,1384.0
2021-11-03,Immunoboost,1899.0
2021-11-03,Fungistop,1581.0
2021-11-03,Diabecheck,1457.0
2021-11-03,Dermaglow,1949.0
2021-11-04,Dermaglow,1696.0
2021-11-04,Diabecheck,1493.0
2021-11-04,Fungistop,1317.0
2021-11-04,Immunoboost,1482.0
2021-11-05,Dermaglow,1735.0
2021-11-05,Diabecheck,1191.0
2021-11-05,Fungistop,1331.0
2021-11-05,Immunoboost,1738.0
2021-11-06,Dermaglow,1629.0
2021-11-06,Diabecheck,1369.0
2021-11-06,Fungistop,1538.0
2021-11-06,Immunoboost,1156.0
2021-11-07,Immunoboost,1394.0
2021-11-07,Fungistop,1307.0
2021-11-07,Diabecheck,1256.0
2021-11-07,Dermaglow,1322.0
2021-11-08,Dermaglow,1616.0
2021-11-08,Diabecheck,1284.0
2021-11-08,Fungistop,1450.0
2021-11-08,Immunoboost,1659.0
2021-11-09,Dermaglow,1674.0
2021-11-09,Diabecheck,1441.0
2021-11-09,Fungistop,1429.0
2021-11-09,Immunoboost,1474.0
2021-11-10,Dermaglow,1631.0
2021-11-10,Diabecheck,1472.0
2021-11-10,Fungistop,1516.0
2021-11-10,Immunoboost,1808.0
2021-11-11,Immunoboost,1674.0
2021-11-11,Fungistop,1479.0
2021-11-11,Dermaglow,1821.0
2021-11-11,Diabecheck,1577.0
2021-11-12,Dermaglow,1670.0
2021-11-12,Diabecheck,1369.0
2021-11-12,Fungistop,1375.0
2021-11-12,Immunoboost,1531.0
2021-11-13,Dermaglow,1526.0
2021-11-13,Diabecheck,1081.0
2021-11-13,Fungistop,1308.0
2021-11-13,Immunoboost,1447.0
2021-11-14,Dermaglow,1661.0
2021-11-14,Diabecheck,1245.0
2021-11-14,Fungistop,1344.0
2021-11-14,Immunoboost,1307.0
2021-11-15,Fungistop,1233.0
2021-11-15,Immunoboost,1567.0
2021-11-15,Diabecheck,1155.0
2021-11-15,Dermaglow,1576.0
2021-11-16,Dermaglow,1866.0
2021-11-16,Diabecheck,1369.0
2021-11-16,Fungistop,1282.0
2021-11-16,Immunoboost,1754.0
2021-11-17,Dermaglow,1674.0
2021-11-17,Diabecheck,1273.0
2021-11-17,Fungistop,1750.0
2021-11-17,Immunoboost,1566.0
2021-11-18,Dermaglow,1514.0
2021-11-18,Diabecheck,1371.0
2021-11-18,Fungistop,1511.0
2021-11-18,Immunoboost,1608.0
2021-11-19,Diabecheck,1406.0
2021-11-19,Fungistop,1603.0
2021-11-19,Dermaglow,1435.0
2021-11-19,Immunoboost,1296.0
2021-11-20,Immunoboost,1354.0
2021-11-20,Fungistop,1222.0
2021-11-20,Diabecheck,1212.0
2021-11-20,Dermaglow,1423.0
2021-11-21,Dermaglow,1634.0
2021-11-21,Diabecheck,1334.0
2021-11-21,Fungistop,1292.0
2021-11-21,Immunoboost,1552.0
2021-11-22,Dermaglow,1555.0
2021-11-22,Diabecheck,1235.0
2021-11-22,Fungistop,1229.0
2021-11-22,Immunoboost,1413.0
2021-11-23,Immunoboost,1725.0
2021-11-23,Fungistop,1356.0
2021-11-23,Dermaglow,1659.0
2021-11-23,Diabecheck,1334.0
2021-11-24,Dermaglow,1924.0
2021-11-24,Diabecheck,1429.0
2021-11-24,Fungistop,1589.0
2021-11-24,Immunoboost,1750.0
2021-11-25,Immunoboost,1693.0
2021-11-25,Fungistop,1618.0
2021-11-25,Dermaglow,1678.0
2021-11-25,Diabecheck,1435.0
2021-11-26,Dermaglow,1857.0
2021-11-26,Diabecheck,1426.0
2021-11-26,Fungistop,1407.0
2021-11-26,Immunoboost,1597.0
2021-11-27,Dermaglow,1500.0
2021-11-27,Diabecheck,1214.0
2021-11-27,Fungistop,1248.0
2021-11-27,Immunoboost,1587.0
2021-11-28,Dermaglow,1723.0
2021-11-28,Diabecheck,1173.0
2021-11-28,Fungistop,1457.0
2021-11-28,Immunoboost,1405.0
2021-11-29,Immunoboost,1574.0
2021-11-29,Fungistop,1366.0
2021-11-29,Dermaglow,1721.0
2021-11-29,Diabecheck,1228.0
2021-11-30,Dermaglow,1665.0
2021-11-30,Diabecheck,1490.0
2021-11-30,Fungistop,1407.0
2021-11-30,Immunoboost,1866.0
2021-12-01,Dermaglow,1946.0
2021-12-01,Diabecheck,1406.0
2021-12-01,Fungistop,1641.0
2021-12-01,Immunoboost,2054.0
2021-12-02,Dermaglow,1871.0
2021-12-02,Diabecheck,1216.0
2021-12-02,Fungistop,1614.0
2021-12-02,Immunoboost,1878.0
2021-12-03,Fungistop,1618.0
2021-12-03,Immunoboost,1519.0
2021-12-03,Diabecheck,1507.0
2021-12-03,Dermaglow,1542.0
2021-12-04,Dermaglow,1601.0
2021-12-04,Diabecheck,1246.0
2021-12-04,Fungistop,1530.0
2021-12-04,Immunoboost,1522.0
2021-12-05,Dermaglow,1684.0
2021-12-05,Diabecheck,1332.0
2021-12-05,Fungistop,1122.0
2021-12-05,Immunoboost,1711.0
2021-12-06,Dermaglow,1954.0
2021-12-06,Diabecheck,1382.0
2021-12-06,Fungistop,1454.0
2021-12-06,Immunoboost,1721.0
2021-12-07,Immunoboost,2031.0
2021-12-07,Fungistop,1394.0
2021-12-07,Diabecheck,1514.0
2021-12-07,Dermaglow,1618.0
2021-12-08,Dermaglow,1858.0
2021-12-08,Diabecheck,1411.0
2021-12-08,Fungistop,2038.0
2021-12-08,Immunoboost,1869.0
2021-12-09,Dermaglow,2137.0
2021-12-09,Diabecheck,1683.0
2021-12-09,Fungistop,1530.0
2021-12-09,Immunoboost,1734.0
2021-12-10,Dermaglow,1718.0
2021-12-10,Diabecheck,1526.0
2021-12-10,Fungistop,1717.0
2021-12-10,Immunoboost,1639.0
2021-12-11,Immunoboost,1608.0
2021-12-11,Fungistop,1289.0
2021-12-11,Diabecheck,1442.0
2021-12-11,Dermaglow,1796.0
2021-12-12,Dermaglow,1818.0
2021-12-12,Diabecheck,1374.0
2021-12-12,Fungistop,1659.0
2021-12-12,Immunoboost,1820.0
2021-12-13,Dermaglow,1734.0
2021-12-13,Diabecheck,1378.0
2021-12-13,Fungistop,1251.0
2021-12-13,Immunoboost,1826.0
2021-12-14,Dermaglow,1713.0
2021-12-14,Diabecheck,1512.0
2021-12-14,Fungistop,1570.0
2021-12-14,Immunoboost,1841.0
2021-12-15,Fungistop,1740.0
2021-12-15,Immunoboost,2049.0
2021-12-15,Dermaglow,1976.0
2021-12-15,Diabecheck,1207.0
2021-12-16,Dermaglow,1799.0
2021-12-16,Diabecheck,1504.0
2021-12-16,Fungistop,1752.0
2021-12-16,Immunoboost,1939.0
2021-12-17,Dermaglow,1794.0
2021-12-17,Diabecheck,1514.0
2021-12-17,Fungistop,1465.0
2021-12-17,Immunoboost,1821.0
2021-12-18,Dermaglow,1946.0
2021-12-18,Diabecheck,1273.0
2021-12-18,Fungistop,1593.0
2021-12-18,Immunoboost,1559.0
2021-12-19,Fungistop,1332.0
2021-12-19,Immunoboost,1743.0
2021-12-19,Dermaglow,1777.0
2021-12-19,Diabecheck,1402.0
2021-12-20,Dermaglow,1797.0
2021-12-20,Diabecheck,1437.0
2021-12-20,Fungistop,1383.0
2021-12-20,Immunoboost,1782.0
2021-12-21,Fungistop,1741.0
2021-12-21,Immunoboost,1834.0
2021-12-21,Dermaglow,1941.0
2021-12-21,Diabecheck,1582.0
2021-12-22,Dermaglow,2209.0
2021-12-22,Diabecheck,1638.0
2021-12-22,Fungistop,1849.0
2021-12-22,Immunoboost,2074.0
2021-12-23,Immunoboost,1975.0
2021-12-23,Dermaglow,2091.0
2021-12-23,Diabecheck,1379.0
2021-12-23,Fungistop,1763.0
2021-12-24,Fungistop,1616.0
2021-12-24,Immunoboost,1840.0
2021-12-24,Dermaglow,1717.0
2021-12-24,Diabecheck,1530.0
2021-12-25,Dermaglow,1574.0
2021-12-25,Diabecheck,1441.0
2021-12-25,Fungistop,1538.0
2021-12-25,Immunoboost,1741.0
2021-12-26,Dermaglow,1687.0
2021-12-26,Diabecheck,1323.0
2021-12-26,Fungistop,1568.0
2021-12-26,Immunoboost,1979.0
2021-12-27,Dermaglow,1821.0
2021-12-27,Diabecheck,1487.0
2021-12-27,Fungistop,1504.0
2021-12-27,Immunoboost,1882.0
2021-12-28,Immunoboost,2095.0
2021-12-28,Fungistop,1690.0
2021-12-28,Diabecheck,1540.0
2021-12-28,Dermaglow,2076.0
2021-12-29,Dermaglow,2192.0
2021-12-29,Diabecheck,1545.0
2021-12-29,Fungistop,1604.0
2021-12-29,Immunoboost,2042.0
2021-12-30,Dermaglow,1879.0
2021-12-30,Diabecheck,1471.0
2021-12-30,Fungistop,1640.0
2021-12-30,Immunoboost,1609.0
2021-12-31,Dermaglow,1870.0
2021-12-31,Diabecheck,1578.0
2021-12-31,Fungistop,1546.0
2021-12-31,Immunoboost,1802.0
2022-01-01,Fungistop,1290.0
2022-01-01,Immunoboost,1720.0
2022-01-01,Dermaglow,1469.0
2022-01-01,Diabecheck,1170.0
2022-01-02,Dermaglow,1465.0
2022-01-02,Diabecheck,1167.0
2022-01-02,Fungistop,1383.0
2022-01-02,Immunoboost,1555.0
2022-01-03,Dermaglow,1727.0
2022-01-03,Diabecheck,1426.0
2022-01-03,Fungistop,1284.0
2022-01-03,Immunoboost,1866.0
2022-01-04,Dermaglow,1671.0
2022-01-04,Diabecheck,1489.0
2022-01-04,Fungistop,1354.0
2022-01-04,Immunoboost,1752.0
2022-01-05,Fungistop,1452.0
2022-01-05,Immunoboost,1658.0
2022-01-05,Dermaglow,1799.0
2022-01-05,Diabecheck,1250.0
2022-01-06,Dermaglow,1655.0
2022-01-06,Diabecheck,1300.0
2022-01-06,Fungistop,1353.0
2022-01-06,Immunoboost,1606.0
2022-01-07,Fungistop,1379.0
2022-01-07,Immunoboost,1826.0
2022-01-07,Dermaglow,1583.0
2022-01-07,Diabecheck,1248.0
2022-01-08,Dermaglow,1387.0
2022-01-08,Diabecheck,1276.0
2022-01-08,Fungistop,1360.0
2022-01-08,Immunoboost,1670.0
2022-01-09,Dermaglow,1630.0
2022-01-09,Diabecheck,1254.0
2022-01-09,Fungistop,1277.0
2022-01-09,Immunoboost,1558.0
2022-01-10,Immunoboost,1681.0
2022-01-10,Fungistop,1395.0
2022-01-10,Diabecheck,1263.0
2022-01-10,Dermaglow,1635.0
2022-01-11,Dermaglow,1496.0
2022-01-11,Diabecheck,1438.0
2022-01-11,Fungistop,1277.0
2022-01-11,Immunoboost,1725.0
2022-01-12,Dermaglow,2070.0
2022-01-12,Diabecheck,1402.0
2022-01-12,Fungistop,1508.0
2022-01-12,Immunoboost,1873.0
2022-01-13,Dermaglow,1787.0
2022-01-13,Diabecheck,1449.0
2022-01-13,Fungistop,1538.0
2022-01-13,Immunoboost,1539.0
2022-01-14,Immunoboost,1793.0
2022-01-14,Fungistop,1416.0
2022-01-14,Diabecheck,1446.0
2022-01-14,Dermaglow,1597.0
2022-01-15,Dermaglow,1555.0
2022-01-15,Diabecheck,1375.0
2022-01-15,Fungistop,1239.0
2022-01-15,Immunoboost,1740.0
2022-01-16,Dermaglow,1723.0
2022-01-16,Diabecheck,1424.0
2022-01-16,Fungistop,1094.0
2022-01-16,Immunoboost,1638.0
2022-01-17,Dermaglow,1720.0
2022-01-17,Diabecheck,1171.0
2022-01-17,Fungistop,1569.0
2022-01-17,Immunoboost,1649.0
2022-01-18,Fungistop,1520.0
2022-01-18,Immunoboost,1738.0
2022-01-18,Dermaglow,1352.0
2022-01-18,Diabecheck,1336.0
2022-01-19,Dermaglow,1704.0
2022-01-19,Diabecheck,1413.0
2022-01-19,Fungistop,1625.0
2022-01-19,Immunoboost,1838.0
2022-01-20,Dermaglow,1802.0
2022-01-20,Diabecheck,1601.0
2022-01-20,Fungistop,1534.0
2022-01-20,Immunoboost,1600.0
2022-01-21,Dermaglow,1696.0
2022-01-21,Diabecheck,1407.0
2022-01-21,Fungistop,1437.0
2022-01-21,Immunoboost,1710.0
2022-01-22,Fungistop,1306.0
2022-01-22,Immunoboost,1356.0
2022-01-22,Dermaglow,1648.0
2022-01-22,Diabecheck,1173.0
2022-01-23,Dermaglow,1579.0
2022-01-23,Diabecheck,1277.0
2022-01-23,Fungistop,1236.0
2022-01-23,Immunoboost,1678.0
2022-01-24,Fungistop,1159.0
2022-01-24,Immunoboost,1703.0
2022-01-24,Dermaglow,1792.0
2022-01-24,Diabecheck,1227.0
2022-01-25,Dermaglow,1768.0
2022-01-25,Diabecheck,1311.0
2022-01-25,Fungistop,1396.0
2022-01-25,Immunoboost,1828.0
2022-01-26,Immunoboost,1825.0
2022-01-26,Dermaglow,1681.0
2022-01-26,Diabecheck,1358.0
2022-01-26,Fungistop,1591.0
2022-01-27,Fungistop,1615.0
2022-01-27,Immunoboost,1919.0
2022-01-27,Dermaglow,1777.0
2022-01-27,Diabecheck,1318.0
2022-01-28,Dermaglow,1601.0
2022-01-28,Diabecheck,1225.0
2022-01-28,Fungistop,1377.0
2022-01-28,Immunoboost,1745.0
2022-01-29,Dermaglow,1556.0
2022-01-29,Diabecheck,1255.0
2022-01-29,Fungistop,1420.0
2022-01-29,Immunoboost,1484.0
2022-01-30,Dermaglow,1350.0
2022-01-30,Diabecheck,1128.0
2022-01-30,Fungistop,1547.0
2022-01-30,Immunoboost,1692.0
2022-01-31,Immunoboost,1687.0
2022-01-31,Fungistop,1637.0
2022-01-31,Diabecheck,1250.0
2022-01-31,Dermaglow,1532.0
2022-02-01,Dermaglow,1721.0
2022-02-01,Diabecheck,1764.0
2022-02-01,Fungistop,1358.0
2022-02-01,Immunoboost,1574.0
2022-02-02,Dermaglow,1669.0
2022-02-02,Diabecheck,1384.0
2022-02-02,Fungistop,1693.0
2022-02-02,Immunoboost,1965.0
2022-02-03,Dermaglow,1604.0
2022-02-03,Diabecheck,1414.0
2022-02-03,Fungistop,1569.0
2022-02-03,Immunoboost,1777.0
2022-02-04,Fungistop,1553.0
2022-02-04,Immunoboost,1671.0
2022-02-04,Dermaglow,1624.0
2022-02-04,Diabecheck,1301.0
2022-02-05,Dermaglow,1681.0
2022-02-05,Diabecheck,1381.0
2022-02-05,Fungistop,1460.0
2022-02-05,Immunoboost,1799.0
2022-02-06,Dermaglow,1879.0
2022-02-06,Diabecheck,1244.0
2022-02-06,Fungistop,1321.0
2022-02-06,Immunoboost,1655.0
2022-02-07,Dermaglow,1490.0
2022-02-07,Diabecheck,999.0
2022-02-07,Fungistop,1355.0
2022-02-07,Immunoboost,1823.0
2022-02-08,Fungistop,1396.0
2022-02-08,Immunoboost,1811.0
2022-02-08,Dermaglow,1935.0
2022-02-08,Diabecheck,1429.0
2022-02-09,Dermaglow,1778.0
2022-02-09,Diabecheck,1321.0
2022-02-09,Fungistop,1619.0
2022-02-09,Immunoboost,1715.0
2022-02-10,Fungistop,1492.0
2022-02-10,Immunoboost,1507.0
2022-02-10,Dermaglow,1680.0
2022-02-10,Diabecheck,1359.0
2022-02-11,Dermaglow,1665.0
2022-02-11,Diabecheck,1149.0
2022-02-11,Fungistop,1278.0
2022-02-11,Immunoboost,1792.0
2022-02-12,Immunoboost,1779.0
2022-02-12,Dermaglow,1646.0
2022-02-12,Diabecheck,1110.0
2022-02-12,Fungistop,1541.0
2022-02-13,Fungistop,1348.0
2022-02-13,Immunoboost,1663.0
2022-02-13,Dermaglow,1401.0
2022-02-13,Diabecheck,1250.0
2022-02-14,Dermaglow,1682.0
2022-02-14,Diabecheck,1168.0
2022-02-14,Fungistop,1498.0
2022-02-14,Immunoboost,1507.0
2022-02-15,Dermaglow,1771.0
2022-02-15,Diabecheck,1351.0
2022-02-15,Fungistop,1446.0
2022-02-15,Immunoboost,1737.0
2022-02-16,Dermaglow,1635.0
2022-02-16,Diabecheck,1365.0
2022-02-16,Fungistop,1451.0
2022-02-16,Immunoboost,1916.0
2022-02-17,Fungistop,1523.0
2022-02-17,Immunoboost,1720.0
2022-02-17,Dermaglow,1667.0
2022-02-17,Diabecheck,1390.0
2022-02-18,Immunoboost,1750.0
2022-02-18,Fungistop,1448.0
2022-02-18,Dermaglow,1828.0
2022-02-18,Diabecheck,1179.0
2022-02-19,Dermaglow,1293.0
2022-02-19,Diabecheck,1028.0
2022-02-19,Fungistop,1401.0
2022-02-19,Immunoboost,1566.0
2022-02-20,Dermaglow,1381.0
2022-02-20,Diabecheck,1153.0
2022-02-20,Fungistop,1341.0
2022-02-20,Immunoboost,1714.0
2022-02-21,Dermaglow,1477.0
2022-02-21,Diabecheck,1320.0
2022-02-21,Fungistop,1498.0
2022-02-21,Immunoboost,1515.0
2022-02-22,Immunoboost,2034.0
2022-02-22,Fungistop,1495.0
2022-02-22,Diabecheck,1352.0
2022-02-22,Dermaglow,1716.0
2022-02-23,Dermaglow,1704.0
2022-02-23,Diabecheck,1363.0
2022-02-23,Fungistop,1546.0
2022-02-23,Immunoboost,1845.0
2022-02-24,Dermaglow,1767.0
2022-02-24,Diabecheck,1244.0
2022-02-24,Fungistop,1344.0
2022-02-24,Immunoboost,1708.0
2022-02-25,Dermaglow,1564.0
2022-02-25,Diabecheck,1447.0
2022-02-25,Fungistop,1436.0
2022-02-25,Immunoboost,1646.0
2022-02-26,Immunoboost,1856.0
2022-02-26,Fungistop,1433.0
2022-02-26,Diabecheck,1367.0
2022-02-26,Dermaglow,1602.0
2022-02-27,Dermaglow,1719.0
2022-02-27,Diabecheck,1198.0
2022-02-27,Fungistop,1216.0
2022-02-27,Immunoboost,1740.0
2022-02-28,Dermaglow,1667.0
2022-02-28,Diabecheck,1423.0
2022-02-28,Fungistop,1326.0
2022-02-28,Immunoboost,1708.0
2022-03-01,Dermaglow,1674.0
2022-03-01,Diabecheck,1499.0
2022-03-01,Fungistop,1316.0
2022-03-01,Immunoboost,1650.0
2022-03-02,Fungistop,1572.0
2022-03-02,Immunoboost,1896.0
2022-03-02,Dermaglow,1887.0
2022-03-02,Diabecheck,1302.0
2022-03-03,Fungistop,1578.0
2022-03-03,Immunoboost,1826.0
2022-03-03,Dermaglow,1693.0
2022-03-03,Diabecheck,1387.0
2022-03-04,Fungistop,1228.0
2022-03-04,Immunoboost,1902.0
2022-03-04,Dermaglow,1695.0
2022-03-04,Diabecheck,1503.0
2022-03-05,Dermaglow,1654.0
2022-03-05,Diabecheck,1144.0
2022-03-05,Fungistop,1355.0
2022-03-05,Immunoboost,1675.0
2022-03-06,Dermaglow,1294.0
2022-03-06,Diabecheck,1192.0
2022-03-06,Fungistop,1265.0
2022-03-06,Immunoboost,1733.0
2022-03-07,Immunoboost,1900.0
2022-03-07,Fungistop,1252.0
2022-03-07,Dermaglow,1577.0
2022-03-07,Diabecheck,1339.0
2022-03-08,Dermaglow,1781.0
2022-03-08,Diabecheck,1487.0
2022-03-08,Fungistop,1720.0
2022-03-08,Immunoboost,1908.0
2022-03-09,Immunoboost,2025.0
2022-03-09,Fungistop,1567.0
2022-03-09,Dermaglow,1640.0
2022-03-09,Diabecheck,1461.0
2022-03-10,Dermaglow,1712.0
2022-03-10,Diabecheck,1448.0
2022-03-10,Fungistop,1179.0
2022-03-10,Immunoboost,1764.0
2022-03-11,Dermaglow,1804.0
2022-03-11,Diabecheck,1283.0
2022-03-11,Fungistop,1307.0
2022-03-11,Immunoboost,1694.0
2022-03-12,Immunoboost,1879.0
2022-03-12,Dermaglow,1523.0
2022-03-12,Diabecheck,1410.0
2022-03-12,Fungistop,1327.0
2022-03-13,Immunoboost,1793.0
2022-03-13,Fungistop,1333.0
2022-03-13,Dermaglow,1667.0
2022-03-13,Diabecheck,1288.0
2022-03-14,Dermaglow,1870.0
