Date,SKU,Channel,Demand,Supplier,Country,Region,Store
2022-03-22 00:00:00,Immunoboost,Chain Store,269.0,Pfizer,Australia,APAC,Store09
2022-03-22 00:00:00,Neurofix,Online Store,394.0,Pfizer,Egypt,EMEA,Store11
2022-03-22 00:00:00,Cardiox,Online Store,241.0,Bayer,South Korea,APAC,Store06
2022-03-22 00:00:00,Fungistop,Online Store,366.0,Merck,Australia,APAC,Store05
2022-03-22 00:00:00,Virustop,Retail Store,434.0,Merck,USA,,Store02
2022-03-22 00:00:00,Osteofix,Retail Store,291.0,Pfizer,Germany,EMEA,Store04
2022-03-22 00:00:00,Dermaglow,Retail Store,241.0,Merck,Australia,APAC,Store12
2022-03-22 00:00:00,Fungistop,Retail Store,291.0,Merck,Canada,,Store09
2022-03-22 00:00:00,Diabetrol,Retail Store,451.0,Merck,Egypt,EMEA,Store07
2022-03-22 00:00:00,Dermaglow,Chain Store,376.0,Merck,Australia,APAC,Store05
2022-03-22 00:00:00,Diabecheck,Retail Store,451.0,Merck,Canada,,Store01
2022-03-22 00:00:00,Osteogrow,Chain Store,358.0,Pfizer,Canada,,Store04
2022-03-22 00:00:00,Thyrocare,Online Store,402.0,Pfizer,South Korea,APAC,Store02
2022-03-22 00:00:00,Cardioplus,Retail Store,196.0,Bayer,Egypt,EMEA,Store02
2022-03-22 00:00:00,Paingelix,Chain Store,118.0,Bayer,South Korea,APAC,Store09
2022-03-22 00:00:00,Cardiox,Chain Store,121.0,Bayer,Canada,,Store01
2022-03-22 00:00:00,Osteofix,Chain Store,365.0,Pfizer,Australia,APAC,Store06
2022-03-22 00:00:00,Immunoboost,Online Store,309.0,Pfizer,USA,,Store07
2022-03-22 00:00:00,Paingelix,Retail Store,200.0,Bayer,USA,,Store01
2022-03-22 00:00:00,Neurofix,Retail Store,783.0,Pfizer,Australia,APAC,Store05
2022-03-22 00:00:00,Dermacil,Chain Store,369.0,Merck,Egypt,EMEA,Store06
2022-03-22 00:00:00,Cardioplus,Chain Store,118.0,Bayer,Egypt,EMEA,Store11
2022-03-22 00:00:00,Immunomax,Online Store,309.0,Pfizer,South Korea,APAC,Store05
2022-03-22 00:00:00,Hepaheal,Chain Store,429.0,Pfizer,Egypt,EMEA,Store07
2022-03-22 00:00:00,Cardioplus,Online Store,236.0,Bayer,USA,,Store04
2022-03-22 00:00:00,Virustop,Chain Store,263.0,Merck,USA,,Store07
2022-03-22 00:00:00,Immunoboost,Retail Store,426.0,Pfizer,USA,,Store11
2022-03-22 00:00:00,Hepaheal,Online Store,280.0,Pfizer,USA,,Store06
2022-03-22 00:00:00,Diabetrol,Online Store,354.0,Merck,Germany,EMEA,Store01
2022-03-22 00:00:00,Hepafix,Retail Store,391.0,Merck,Canada,,Store07
2022-03-22 00:00:00,Thyrocare,Chain Store,201.0,Pfizer,South Korea,APAC,Store06
2022-03-22 00:00:00,Diabecheck,Chain Store,387.0,Merck,Germany,EMEA,Store12
2022-03-22 00:00:00,AntifungalY,Online Store,366.0,Bayer,Egypt,EMEA,Store02
2022-03-22 00:00:00,Dermaglow,Online Store,332.0,Merck,Australia,APAC,Store06
2022-03-22 00:00:00,Dermacil,Retail Store,241.0,Merck,South Korea,APAC,Store05
2022-03-22 00:00:00,Cancerend,Chain Store,205.0,Bayer,USA,,Store12
2022-03-22 00:00:00,Dermacil,Online Store,332.0,Merck,Canada,,Store09
2022-03-22 00:00:00,Cancerend,Retail Store,783.0,Bayer,South Korea,APAC,Store04
2022-03-22 00:00:00,Hepafix,Online Store,285.0,Merck,Egypt,EMEA,Store02
2022-03-22 00:00:00,Osteogrow,Retail Store,285.0,Pfizer,Canada,,Store01
2022-03-22 00:00:00,Diabetrol,Chain Store,387.0,Merck,Egypt,EMEA,Store07
2022-03-22 00:00:00,AntifungalY,Chain Store,70.0,Bayer,Germany,EMEA,Store04
2022-03-22 00:00:00,Hepafix,Chain Store,438.0,Merck,Egypt,EMEA,Store01
2022-03-22 00:00:00,Bronchosafe,Retail Store,434.0,Bayer,South Korea,APAC,Store03
2022-03-22 00:00:00,Cardiox,Retail Store,200.0,Bayer,Canada,,Store03
2022-03-22 00:00:00,Neurofix,Chain Store,201.0,Pfizer,USA,,Store04
2022-03-22 00:00:00,Paingelix,Online Store,241.0,Bayer,Australia,APAC,Store03
2022-03-22 00:00:00,Fungistop,Chain Store,70.0,Merck,Canada,,Store02
2022-03-22 00:00:00,AntifungalY,Retail Store,297.0,Bayer,Egypt,EMEA,Store03
2022-03-22 00:00:00,Immunomax,Chain Store,269.0,Pfizer,Canada,,Store10
2022-03-22 00:00:00,Osteogrow,Online Store,212.0,Pfizer,Canada,,Store01
2022-03-22 00:00:00,Bronchosafe,Chain Store,269.0,Bayer,Australia,APAC,Store09
2022-03-22 00:00:00,Osteofix,Online Store,216.0,Pfizer,Egypt,EMEA,Store02
2022-03-29 00:00:00,Cardioplus,Online Store,354.0,Bayer,USA,,Store01
2022-03-29 00:00:00,Hepafix,Retail Store,607.0,Merck,Canada,,Store01
2022-03-29 00:00:00,Dermacil,Chain Store,556.0,Merck,Egypt,EMEA,Store12
2022-03-29 00:00:00,Neurofix,Retail Store,1180.0,Pfizer,South Korea,APAC,Store12
2022-03-29 00:00:00,Cancerend,Chain Store,309.0,Bayer,South Korea,APAC,Store09
2022-03-29 00:00:00,Hepafix,Chain Store,685.0,Merck,South Korea,APAC,Store12
2022-03-29 00:00:00,Diabecheck,Retail Store,667.0,Merck,Canada,,Store05
2022-03-29 00:00:00,Paingelix,Retail Store,301.0,Bayer,Egypt,EMEA,Store06
2022-03-29 00:00:00,Cardiox,Retail Store,301.0,Bayer,Germany,EMEA,Store03
2022-03-29 00:00:00,Dermacil,Online Store,505.0,Merck,South Korea,APAC,Store08
2022-03-29 00:00:00,Immunoboost,Online Store,485.0,Pfizer,Germany,EMEA,Store05
2022-03-29 00:00:00,Fungistop,Chain Store,109.0,Merck,Egypt,EMEA,Store10
2022-03-29 00:00:00,Diabecheck,Chain Store,572.0,Merck,South Korea,APAC,Store03
2022-03-29 00:00:00,Cancerend,Retail Store,1180.0,Bayer,Germany,EMEA,Store10
2022-03-29 00:00:00,Osteofix,Retail Store,452.0,Pfizer,USA,,Store07
2022-03-29 00:00:00,Osteogrow,Retail Store,444.0,Pfizer,Canada,,Store11
2022-03-29 00:00:00,Osteogrow,Chain Store,556.0,Pfizer,Canada,,Store04
2022-03-29 00:00:00,Osteogrow,Online Store,330.0,Pfizer,Egypt,EMEA,Store03
2022-03-29 00:00:00,Bronchosafe,Retail Store,696.0,Bayer,South Korea,APAC,Store02
2022-03-29 00:00:00,Diabetrol,Retail Store,667.0,Merck,Germany,EMEA,Store07
2022-03-29 00:00:00,Thyrocare,Online Store,609.0,Pfizer,USA,,Store05
2022-03-29 00:00:00,Cardioplus,Chain Store,177.0,Bayer,Canada,,Store06
2022-03-29 00:00:00,Fungistop,Retail Store,444.0,Merck,Germany,EMEA,Store05
2022-03-29 00:00:00,Dermaglow,Retail Store,364.0,Merck,South Korea,APAC,Store04
2022-03-29 00:00:00,Thyrocare,Retail Store,1157.0,Pfizer,South Korea,APAC,Store10
2022-03-29 00:00:00,Hepaheal,Online Store,437.0,Pfizer,South Korea,APAC,Store11
2022-03-29 00:00:00,Fungistop,Online Store,556.0,Merck,South Korea,APAC,Store06
2022-03-29 00:00:00,AntifungalY,Chain Store,109.0,Bayer,Germany,EMEA,Store10
2022-03-29 00:00:00,Dermaglow,Online Store,505.0,Merck,South Korea,APAC,Store06
2022-03-29 00:00:00,Diabetrol,Chain Store,572.0,Merck,Canada,,Store03
2022-03-29 00:00:00,Virustop,Retail Store,696.0,Merck,Canada,,Store10
2022-03-29 00:00:00,Immunomax,Retail Store,696.0,Pfizer,South Korea,APAC,Store03
2022-03-29 00:00:00,Diabecheck,Online Store,533.0,Merck,South Korea,APAC,Store08
2022-03-29 00:00:00,Bronchosafe,Chain Store,412.0,Bayer,Germany,EMEA,Store04
2022-03-29 00:00:00,Immunoboost,Chain Store,412.0,Pfizer,Germany,EMEA,Store04
2022-03-29 00:00:00,Paingelix,Chain Store,177.0,Bayer,Egypt,EMEA,Store02
2022-03-29 00:00:00,Bronchosafe,Online Store,494.0,Bayer,Germany,EMEA,Store10
2022-03-29 00:00:00,Immunomax,Chain Store,412.0,Pfizer,South Korea,APAC,Store02
2022-03-29 00:00:00,Neurofix,Chain Store,303.0,Pfizer,South Korea,APAC,Store05
2022-03-29 00:00:00,Hepaheal,Retail Store,620.0,Pfizer,USA,,Store02
2022-03-29 00:00:00,Diabetrol,Online Store,522.0,Merck,Canada,,Store02
2022-03-29 00:00:00,AntifungalY,Retail Store,452.0,Bayer,USA,,Store06
2022-03-29 00:00:00,Cardiox,Online Store,361.0,Bayer,Egypt,EMEA,Store11
2022-03-29 00:00:00,Neurofix,Online Store,597.0,Pfizer,South Korea,APAC,Store12
2022-03-29 00:00:00,Osteofix,Online Store,336.0,Pfizer,Germany,EMEA,Store10
2022-03-29 00:00:00,Osteofix,Chain Store,568.0,Pfizer,Germany,EMEA,Store02
2022-03-29 00:00:00,Cardiox,Chain Store,180.0,Bayer,South Korea,APAC,Store02
2022-03-29 00:00:00,Thyrocare,Chain Store,303.0,Pfizer,Australia,APAC,Store12
2022-03-29 00:00:00,Immunomax,Online Store,485.0,Pfizer,Australia,APAC,Store12
2022-03-29 00:00:00,Virustop,Online Store,485.0,Merck,Germany,EMEA,Store05
2022-03-29 00:00:00,AntifungalY,Online Store,556.0,Bayer,Germany,EMEA,Store06
2022-03-29 00:00:00,Cancerend,Online Store,609.0,Bayer,Egypt,EMEA,Store07
2022-03-29 00:00:00,Immunoboost,Retail Store,682.0,Pfizer,Germany,EMEA,Store06
2022-03-29 00:00:00,Dermacil,Retail Store,364.0,Merck,South Korea,APAC,Store02
2022-03-29 00:00:00,Dermaglow,Chain Store,567.0,Merck,Australia,APAC,Store08
2022-03-29 00:00:00,Virustop,Chain Store,404.0,Merck,South Korea,APAC,Store07
2022-03-29 00:00:00,Hepafix,Online Store,446.0,Merck,USA,,Store02
2022-03-29 00:00:00,Cardioplus,Retail Store,295.0,Bayer,USA,,Store10
2022-03-29 00:00:00,Hepaheal,Chain Store,672.0,Pfizer,Germany,EMEA,Store10
2022-03-29 00:00:00,Paingelix,Online Store,361.0,Bayer,Canada,,Store05
2022-04-05 00:00:00,Paingelix,Chain Store,196.0,Bayer,Australia,APAC,Store06
2022-04-05 00:00:00,Fungistop,Chain Store,112.0,Merck,South Korea,APAC,Store09
2022-04-05 00:00:00,Cardiox,Chain Store,200.0,Bayer,Germany,EMEA,Store07
2022-04-05 00:00:00,Hepafix,Retail Store,645.0,Merck,Australia,APAC,Store09
2022-04-05 00:00:00,Thyrocare,Retail Store,1203.0,Pfizer,Egypt,EMEA,Store04
2022-04-05 00:00:00,Osteofix,Retail Store,470.0,Pfizer,Germany,EMEA,Store03
2022-04-05 00:00:00,Osteogrow,Online Store,343.0,Pfizer,Egypt,EMEA,Store11
2022-04-05 00:00:00,Dermaglow,Retail Store,374.0,Merck,Germany,EMEA,Store01
2022-04-05 00:00:00,Hepafix,Chain Store,709.0,Merck,Canada,,Store01
2022-04-05 00:00:00,Cardioplus,Online Store,397.0,Bayer,Canada,,Store08
2022-04-05 00:00:00,Neurofix,Online Store,617.0,Pfizer,USA,,Store08
2022-04-05 00:00:00,Paingelix,Online Store,405.0,Bayer,Egypt,EMEA,Store05
2022-04-05 00:00:00,AntifungalY,Online Store,598.0,Bayer,Australia,APAC,Store12
2022-04-05 00:00:00,Cancerend,Online Store,629.0,Bayer,Australia,APAC,Store08
2022-04-05 00:00:00,Fungistop,Online Store,598.0,Merck,South Korea,APAC,Store05
2022-04-05 00:00:00,Bronchosafe,Chain Store,439.0,Bayer,Canada,,Store07
2022-04-05 00:00:00,Dermaglow,Online Store,528.0,Merck,South Korea,APAC,Store08
2022-04-05 00:00:00,Bronchosafe,Online Store,527.0,Bayer,Canada,,Store10
2022-04-05 00:00:00,Diabetrol,Online Store,564.0,Merck,Germany,EMEA,Store02
2022-04-05 00:00:00,Hepaheal,Retail Store,659.0,Pfizer,South Korea,APAC,Store02
2022-04-05 00:00:00,Diabecheck,Chain Store,615.0,Merck,Germany,EMEA,Store11
2022-04-05 00:00:00,Virustop,Retail Store,727.0,Merck,Germany,EMEA,Store05
2022-04-05 00:00:00,Bronchosafe,Retail Store,727.0,Bayer,South Korea,APAC,Store05
2022-04-05 00:00:00,Cancerend,Chain Store,321.0,Bayer,Germany,EMEA,Store01
2022-04-05 00:00:00,Dermacil,Chain Store,564.0,Merck,South Korea,APAC,Store09
2022-04-05 00:00:00,Immunoboost,Chain Store,439.0,Pfizer,Canada,,Store04
2022-04-05 00:00:00,Diabecheck,Online Store,576.0,Merck,Australia,APAC,Store06
2022-04-05 00:00:00,Diabetrol,Chain Store,615.0,Merck,South Korea,APAC,Store11
2022-04-05 00:00:00,Diabecheck,Retail Store,718.0,Merck,Australia,APAC,Store03
2022-04-05 00:00:00,Paingelix,Retail Store,332.0,Bayer,South Korea,APAC,Store12
2022-04-05 00:00:00,AntifungalY,Chain Store,112.0,Bayer,Egypt,EMEA,Store06
2022-04-05 00:00:00,Hepaheal,Chain Store,694.0,Pfizer,Australia,APAC,Store09
2022-04-05 00:00:00,Immunomax,Online Store,517.0,Pfizer,Egypt,EMEA,Store09
2022-04-05 00:00:00,Hepafix,Online Store,465.0,Merck,South Korea,APAC,Store12
2022-04-05 00:00:00,Hepaheal,Online Store,455.0,Pfizer,Canada,,Store06
2022-04-05 00:00:00,Cancerend,Retail Store,1227.0,Bayer,Australia,APAC,Store08
2022-04-05 00:00:00,Dermacil,Retail Store,374.0,Merck,Germany,EMEA,Store12
2022-04-05 00:00:00,Immunoboost,Retail Store,713.0,Pfizer,Germany,EMEA,Store03
2022-04-05 00:00:00,Virustop,Online Store,517.0,Merck,Australia,APAC,Store07
2022-04-05 00:00:00,Osteofix,Chain Store,586.0,Pfizer,South Korea,APAC,Store06
2022-04-05 00:00:00,Neurofix,Retail Store,1227.0,Pfizer,South Korea,APAC,Store04
2022-04-05 00:00:00,Thyrocare,Chain Store,315.0,Pfizer,Germany,EMEA,Store03
2022-04-05 00:00:00,Cardiox,Online Store,405.0,Bayer,Canada,,Store01
2022-04-05 00:00:00,Thyrocare,Online Store,629.0,Pfizer,South Korea,APAC,Store08
2022-04-05 00:00:00,Cardioplus,Retail Store,325.0,Bayer,Egypt,EMEA,Store07
2022-04-05 00:00:00,Osteofix,Online Store,349.0,Pfizer,South Korea,APAC,Store05
2022-04-05 00:00:00,Immunomax,Retail Store,727.0,Pfizer,Germany,EMEA,Store09
2022-04-05 00:00:00,Neurofix,Chain Store,315.0,Pfizer,Australia,APAC,Store08
2022-04-05 00:00:00,Virustop,Chain Store,430.0,Merck,South Korea,APAC,Store04
2022-04-05 00:00:00,Cardioplus,Chain Store,196.0,Bayer,Germany,EMEA,Store11
2022-04-05 00:00:00,Fungistop,Retail Store,475.0,Merck,USA,,Store03
2022-04-05 00:00:00,Diabetrol,Retail Store,718.0,Merck,Canada,,Store09
2022-04-05 00:00:00,AntifungalY,Retail Store,485.0,Bayer,Australia,APAC,Store09
2022-04-05 00:00:00,Cardiox,Retail Store,332.0,Bayer,Canada,,Store02
2022-04-05 00:00:00,Osteogrow,Chain Store,575.0,Pfizer,South Korea,APAC,Store05
2022-04-05 00:00:00,Osteogrow,Retail Store,461.0,Pfizer,Canada,,Store10
2022-04-05 00:00:00,Dermacil,Online Store,528.0,Merck,South Korea,APAC,Store09
2022-04-05 00:00:00,Immunoboost,Online Store,517.0,Pfizer,Canada,,Store02
2022-04-05 00:00:00,Immunomax,Chain Store,439.0,Pfizer,South Korea,APAC,Store12
2022-04-05 00:00:00,Dermaglow,Chain Store,575.0,Merck,Canada,,Store05
2022-04-12 00:00:00,AntifungalY,Retail Store,318.0,Bayer,Canada,,Store11
2022-04-12 00:00:00,AntifungalY,Chain Store,74.0,Bayer,USA,,Store10
2022-04-12 00:00:00,Paingelix,Chain Store,133.0,Bayer,Egypt,EMEA,Store11
2022-04-12 00:00:00,Dermaglow,Online Store,333.0,Merck,Egypt,EMEA,Store07
2022-04-12 00:00:00,Dermaglow,Chain Store,366.0,Merck,Egypt,EMEA,Store04
2022-04-12 00:00:00,Cardioplus,Online Store,267.0,Bayer,USA,,Store04
2022-04-12 00:00:00,Bronchosafe,Online Store,330.0,Bayer,Egypt,EMEA,Store09
2022-04-12 00:00:00,Paingelix,Retail Store,225.0,Bayer,Germany,EMEA,Store11
2022-04-12 00:00:00,Thyrocare,Retail Store,805.0,Pfizer,South Korea,APAC,Store09
2022-04-12 00:00:00,Bronchosafe,Retail Store,467.0,Bayer,Egypt,EMEA,Store11
2022-04-12 00:00:00,Hepafix,Chain Store,467.0,Merck,Egypt,EMEA,Store09
2022-04-12 00:00:00,Cancerend,Chain Store,215.0,Bayer,Canada,,Store02
2022-04-12 00:00:00,Virustop,Online Store,323.0,Merck,Germany,EMEA,Store03
2022-04-12 00:00:00,Hepaheal,Retail Store,431.0,Pfizer,USA,,Store07
2022-04-12 00:00:00,Diabetrol,Retail Store,453.0,Merck,Canada,,Store05
2022-04-12 00:00:00,Diabecheck,Retail Store,453.0,Merck,South Korea,APAC,Store03
2022-04-12 00:00:00,Diabecheck,Chain Store,389.0,Merck,South Korea,APAC,Store02
2022-04-12 00:00:00,Thyrocare,Chain Store,211.0,Pfizer,Egypt,EMEA,Store05
2022-04-12 00:00:00,Virustop,Retail Store,467.0,Merck,USA,,Store04
2022-04-12 00:00:00,Osteogrow,Chain Store,378.0,Pfizer,Canada,,Store04
2022-04-12 00:00:00,Immunomax,Chain Store,282.0,Pfizer,Canada,,Store02
2022-04-12 00:00:00,Fungistop,Retail Store,311.0,Merck,Germany,EMEA,Store04
2022-04-12 00:00:00,Immunomax,Retail Store,467.0,Pfizer,USA,,Store08
2022-04-12 00:00:00,Immunomax,Online Store,323.0,Pfizer,Egypt,EMEA,Store03
2022-04-12 00:00:00,Cardiox,Retail Store,225.0,Bayer,Canada,,Store04
2022-04-12 00:00:00,Dermacil,Chain Store,359.0,Merck,USA,,Store04
2022-04-12 00:00:00,Immunoboost,Online Store,323.0,Pfizer,Egypt,EMEA,Store08
2022-04-12 00:00:00,Dermacil,Online Store,333.0,Merck,Australia,APAC,Store03
2022-04-12 00:00:00,Neurofix,Retail Store,821.0,Pfizer,USA,,Store02
2022-04-12 00:00:00,Hepaheal,Chain Store,457.0,Pfizer,Canada,,Store05
2022-04-12 00:00:00,Immunoboost,Retail Store,458.0,Pfizer,Egypt,EMEA,Store09
2022-04-12 00:00:00,Virustop,Chain Store,276.0,Merck,USA,,Store12
2022-04-12 00:00:00,Osteogrow,Retail Store,302.0,Pfizer,Australia,APAC,Store05
2022-04-12 00:00:00,Hepafix,Online Store,305.0,Merck,South Korea,APAC,Store03
2022-04-12 00:00:00,Immunoboost,Chain Store,282.0,Pfizer,USA,,Store12
2022-04-12 00:00:00,Hepaheal,Online Store,299.0,Pfizer,Egypt,EMEA,Store11
2022-04-12 00:00:00,Diabecheck,Online Store,363.0,Merck,USA,,Store02
2022-04-12 00:00:00,Dermacil,Retail Store,237.0,Merck,Australia,APAC,Store02
2022-04-12 00:00:00,Osteofix,Chain Store,385.0,Pfizer,USA,,Store01
2022-04-12 00:00:00,Fungistop,Online Store,392.0,Merck,Australia,APAC,Store11
2022-04-12 00:00:00,Thyrocare,Online Store,424.0,Pfizer,South Korea,APAC,Store05
2022-04-12 00:00:00,Cancerend,Retail Store,821.0,Bayer,USA,,Store06
2022-04-12 00:00:00,Neurofix,Chain Store,211.0,Pfizer,USA,,Store12
2022-04-12 00:00:00,Cardiox,Online Store,273.0,Bayer,Canada,,Store03
2022-04-12 00:00:00,Hepafix,Retail Store,423.0,Merck,South Korea,APAC,Store08
2022-04-12 00:00:00,Diabetrol,Chain Store,389.0,Merck,Egypt,EMEA,Store06
2022-04-12 00:00:00,Cardioplus,Retail Store,221.0,Bayer,USA,,Store04
2022-04-12 00:00:00,Dermaglow,Retail Store,237.0,Merck,Egypt,EMEA,Store10
2022-04-12 00:00:00,AntifungalY,Online Store,392.0,Bayer,Germany,EMEA,Store06
2022-04-12 00:00:00,Cardiox,Chain Store,135.0,Bayer,USA,,Store12
2022-04-12 00:00:00,Osteofix,Retail Store,309.0,Pfizer,Canada,,Store07
2022-04-12 00:00:00,Paingelix,Online Store,273.0,Bayer,Australia,APAC,Store02
2022-04-12 00:00:00,Osteogrow,Online Store,225.0,Pfizer,USA,,Store05
2022-04-12 00:00:00,Bronchosafe,Chain Store,282.0,Bayer,Egypt,EMEA,Store05
2022-04-12 00:00:00,Cancerend,Online Store,424.0,Bayer,USA,,Store02
2022-04-12 00:00:00,Cardioplus,Chain Store,133.0,Bayer,Canada,,Store04
2022-04-12 00:00:00,Osteofix,Online Store,229.0,Pfizer,Canada,,Store09
2022-04-12 00:00:00,Fungistop,Chain Store,74.0,Merck,Egypt,EMEA,Store11
2022-04-12 00:00:00,Diabetrol,Online Store,356.0,Merck,Germany,EMEA,Store09
2022-04-12 00:00:00,Neurofix,Online Store,416.0,Pfizer,Australia,APAC,Store06
2022-04-19 00:00:00,Diabetrol,Online Store,399.0,Merck,Australia,APAC,Store07
2022-04-19 00:00:00,Osteofix,Chain Store,413.0,Pfizer,Canada,,Store09
2022-04-19 00:00:00,Bronchosafe,Chain Store,306.0,Bayer,Canada,,Store01
2022-04-19 00:00:00,Dermacil,Retail Store,253.0,Merck,South Korea,APAC,Store09
2022-04-19 00:00:00,Hepafix,Chain Store,492.0,Merck,Germany,EMEA,Store01
2022-04-19 00:00:00,Hepaheal,Online Store,316.0,Pfizer,Canada,,Store04
2022-04-19 00:00:00,Cancerend,Retail Store,890.0,Bayer,USA,,Store06
2022-04-19 00:00:00,Hepafix,Online Store,323.0,Merck,Canada,,Store04
2022-04-19 00:00:00,Paingelix,Online Store,279.0,Bayer,USA,,Store01
2022-04-19 00:00:00,Virustop,Retail Store,507.0,Merck,Canada,,Store10
2022-04-19 00:00:00,Diabecheck,Chain Store,433.0,Merck,Australia,APAC,Store09
2022-04-19 00:00:00,Osteogrow,Retail Store,319.0,Pfizer,South Korea,APAC,Store02
2022-04-19 00:00:00,Dermacil,Online Store,372.0,Merck,Australia,APAC,Store03
2022-04-19 00:00:00,AntifungalY,Online Store,429.0,Bayer,South Korea,APAC,Store08
2022-04-19 00:00:00,Cancerend,Chain Store,250.0,Bayer,Canada,,Store02
2022-04-19 00:00:00,Dermaglow,Online Store,372.0,Merck,Canada,,Store04
2022-04-19 00:00:00,Osteogrow,Online Store,238.0,Pfizer,Germany,EMEA,Store03
2022-04-19 00:00:00,Hepaheal,Retail Store,463.0,Pfizer,Egypt,EMEA,Store03
2022-04-19 00:00:00,Cardiox,Retail Store,237.0,Bayer,USA,,Store05
2022-04-19 00:00:00,Osteofix,Online Store,243.0,Pfizer,Egypt,EMEA,Store03
2022-04-19 00:00:00,Thyrocare,Chain Store,245.0,Pfizer,Australia,APAC,Store08
2022-04-19 00:00:00,Fungistop,Chain Store,81.0,Merck,South Korea,APAC,Store05
2022-04-19 00:00:00,Hepafix,Retail Store,454.0,Merck,Germany,EMEA,Store09
2022-04-19 00:00:00,Bronchosafe,Retail Store,507.0,Bayer,South Korea,APAC,Store11
2022-04-19 00:00:00,Immunomax,Retail Store,507.0,Pfizer,Germany,EMEA,Store02
2022-04-19 00:00:00,Bronchosafe,Online Store,357.0,Bayer,Egypt,EMEA,Store01
2022-04-19 00:00:00,Fungistop,Retail Store,341.0,Merck,Canada,,Store03
2022-04-19 00:00:00,Paingelix,Retail Store,237.0,Bayer,Canada,,Store11
2022-04-19 00:00:00,Hepaheal,Chain Store,482.0,Pfizer,Canada,,Store10
2022-04-19 00:00:00,Neurofix,Retail Store,890.0,Pfizer,Australia,APAC,Store04
2022-04-19 00:00:00,Virustop,Online Store,350.0,Merck,South Korea,APAC,Store09
2022-04-19 00:00:00,Dermacil,Chain Store,370.0,Merck,Australia,APAC,Store04
2022-04-19 00:00:00,Diabetrol,Chain Store,433.0,Merck,USA,,Store11
2022-04-19 00:00:00,Osteogrow,Chain Store,404.0,Pfizer,Australia,APAC,Store05
2022-04-19 00:00:00,Immunomax,Online Store,350.0,Pfizer,Germany,EMEA,Store08
2022-04-19 00:00:00,Virustop,Chain Store,300.0,Merck,Egypt,EMEA,Store04
2022-04-19 00:00:00,Cardioplus,Retail Store,232.0,Bayer,Germany,EMEA,Store08
2022-04-19 00:00:00,Cardioplus,Chain Store,138.0,Bayer,USA,,Store05
2022-04-19 00:00:00,Thyrocare,Retail Store,873.0,Pfizer,Egypt,EMEA,Store02
2022-04-19 00:00:00,Cardiox,Chain Store,140.0,Bayer,South Korea,APAC,Store01
2022-04-19 00:00:00,Dermaglow,Chain Store,377.0,Merck,Australia,APAC,Store03
2022-04-19 00:00:00,Diabetrol,Retail Store,506.0,Merck,Australia,APAC,Store09
2022-04-19 00:00:00,Cardiox,Online Store,279.0,Bayer,Germany,EMEA,Store05
2022-04-19 00:00:00,Immunoboost,Retail Store,496.0,Pfizer,Germany,EMEA,Store01
2022-04-19 00:00:00,Diabecheck,Retail Store,506.0,Merck,Egypt,EMEA,Store04
2022-04-19 00:00:00,Dermaglow,Retail Store,253.0,Merck,Germany,EMEA,Store01
2022-04-19 00:00:00,Cancerend,Online Store,459.0,Bayer,South Korea,APAC,Store02
2022-04-19 00:00:00,Fungistop,Online Store,429.0,Merck,USA,,Store12
2022-04-19 00:00:00,Osteofix,Retail Store,326.0,Pfizer,Egypt,EMEA,Store08
2022-04-19 00:00:00,Paingelix,Chain Store,138.0,Bayer,Canada,,Store07
2022-04-19 00:00:00,Immunoboost,Chain Store,306.0,Pfizer,Egypt,EMEA,Store09
2022-04-19 00:00:00,Cardioplus,Online Store,273.0,Bayer,Egypt,EMEA,Store04
2022-04-19 00:00:00,Neurofix,Online Store,450.0,Pfizer,Germany,EMEA,Store10
2022-04-19 00:00:00,Immunoboost,Online Store,350.0,Pfizer,Germany,EMEA,Store01
2022-04-19 00:00:00,Diabecheck,Online Store,407.0,Merck,USA,,Store01
2022-04-19 00:00:00,AntifungalY,Retail Store,347.0,Bayer,Germany,EMEA,Store02
2022-04-19 00:00:00,Immunomax,Chain Store,306.0,Pfizer,Germany,EMEA,Store10
2022-04-19 00:00:00,Thyrocare,Online Store,459.0,Pfizer,Australia,APAC,Store03
2022-04-19 00:00:00,AntifungalY,Chain Store,81.0,Bayer,Germany,EMEA,Store05
2022-04-19 00:00:00,Neurofix,Chain Store,245.0,Pfizer,USA,,Store08
2022-04-26 00:00:00,Neurofix,Online Store,399.0,Pfizer,Egypt,EMEA,Store04
2022-04-26 00:00:00,Paingelix,Online Store,245.0,Bayer,USA,,Store03
2022-04-26 00:00:00,Hepaheal,Retail Store,410.0,Pfizer,Australia,APAC,Store01
2022-04-26 00:00:00,Thyrocare,Online Store,407.0,Pfizer,USA,,Store08
2022-04-26 00:00:00,Osteogrow,Chain Store,371.0,Pfizer,Australia,APAC,Store10
2022-04-26 00:00:00,Dermaglow,Chain Store,355.0,Merck,Canada,,Store12
2022-04-26 00:00:00,Dermaglow,Retail Store,234.0,Merck,Germany,EMEA,Store03
2022-04-26 00:00:00,Cardioplus,Retail Store,202.0,Bayer,Australia,APAC,Store08
2022-04-26 00:00:00,Cancerend,Chain Store,207.0,Bayer,Egypt,EMEA,Store10
2022-04-26 00:00:00,Osteogrow,Retail Store,296.0,Pfizer,Germany,EMEA,Store02
2022-04-26 00:00:00,Immunoboost,Online Store,312.0,Pfizer,Germany,EMEA,Store09
2022-04-26 00:00:00,Hepafix,Online Store,294.0,Merck,Egypt,EMEA,Store07
