Date,SKU,lower_bound_demand,real_demand,upper_bound_demand,exceptions,Confidence
2023-01-10 00:00:00,Fungistop RS,,290.0,,,0.75
2023-01-10 00:00:00,Hepafix CS,,402.0,,,0.85
2023-01-10 00:00:00,Hepafix OS,,263.0,,,0.85
2023-01-10 00:00:00,Hepafix RS,,362.0,,,0.85
2023-01-10 00:00:00,Hepaheal CS,,394.0,,,0.85
2023-01-10 00:00:00,Hepaheal OS,,257.0,,,0.85
2023-01-10 00:00:00,Hepaheal RS,,369.0,,,0.85
2023-01-10 00:00:00,Immunoboost CS,,273.0,,,0.75
2023-01-10 00:00:00,Immunoboost OS,,301.0,,,0.75
2023-01-10 00:00:00,Immunoboost RS,,418.0,,,0.75
2023-01-10 00:00:00,Immunomax CS,,273.0,,,0.75
2023-01-10 00:00:00,Immunomax OS,,301.0,,,0.75
2023-01-10 00:00:00,Immunomax RS,,427.0,,,0.8
2023-01-10 00:00:00,Neurofix CS,,209.0,,,0.75
2023-01-10 00:00:00,Neurofix OS,,391.0,,,0.75
2023-01-10 00:00:00,Neurofix RS,,778.0,,,0.75
2023-01-10 00:00:00,Osteofix CS,,376.0,,,0.85
2023-01-10 00:00:00,Osteofix OS,,226.0,,,0.85
2023-01-10 00:00:00,Osteofix RS,,306.0,,,0.85
2023-01-10 00:00:00,Osteogrow CS,,369.0,,,0.8
2023-01-10 00:00:00,Osteogrow OS,,222.0,,,0.85
2023-01-10 00:00:00,Osteogrow RS,,300.0,,,0.85
2023-01-10 00:00:00,Paingelix CS,,125.0,,,0.85
2023-01-10 00:00:00,Paingelix OS,,253.0,,,0.85
2023-01-10 00:00:00,Paingelix RS,,203.0,,,0.8
2023-01-10 00:00:00,Thyrocare CS,,209.0,,,0.75
2023-01-10 00:00:00,Thyrocare OS,,399.0,,,0.75
2023-01-10 00:00:00,Thyrocare RS,,762.0,,,0.75
2023-01-10 00:00:00,Virustop CS,,268.0,,,0.75
2023-01-10 00:00:00,Virustop OS,,301.0,,,0.75
2023-01-10 00:00:00,Virustop RS,,427.0,,,0.8
2023-01-17 00:00:00,AntifungalY CS,,69.0,,,0.85
2023-01-17 00:00:00,AntifungalY OS,,363.0,,,0.75
2023-01-17 00:00:00,AntifungalY RS,,294.0,,,0.8
2023-01-17 00:00:00,Bronchosafe CS,,272.0,,,0.75
2023-01-17 00:00:00,Bronchosafe OS,,306.0,,,0.75
2023-01-17 00:00:00,Bronchosafe RS,,430.0,,,0.8
2023-01-17 00:00:00,Cancerend CS,,203.0,,,0.8
2023-01-17 00:00:00,Cancerend OS,,392.0,,,0.75
2023-01-17 00:00:00,Cancerend RS,,758.0,,,0.75
2023-01-17 00:00:00,Cardioplus CS,,119.0,,,0.8
2023-01-17 00:00:00,Cardioplus OS,,238.0,,,0.8
2023-01-17 00:00:00,Cardioplus RS,,194.0,,,0.8
2023-01-17 00:00:00,Cardiox CS,,122.0,,,0.8
2023-01-17 00:00:00,Cardiox OS,,242.0,,,0.85
2023-01-17 00:00:00,Cardiox RS,,198.0,,,0.8
2023-01-17 00:00:00,Dermacil CS,,354.0,,,0.85
2023-01-17 00:00:00,Dermacil OS,,308.0,,,0.75
2023-01-17 00:00:00,Dermacil RS,,228.0,,,0.8
2023-01-17 00:00:00,Dermaglow CS,,362.0,,,0.85
2023-01-17 00:00:00,Dermaglow OS,,308.0,,,0.75
2023-01-17 00:00:00,Dermaglow RS,,228.0,,,0.8
2023-01-17 00:00:00,Diabecheck CS,,398.0,,,0.8
2023-01-17 00:00:00,Diabecheck OS,,372.0,,,0.8
2023-01-17 00:00:00,Diabecheck RS,,465.0,,,0.8
2023-01-17 00:00:00,Diabetrol CS,,398.0,,,0.8
2023-01-17 00:00:00,Diabetrol OS,,364.0,,,0.8
2023-01-17 00:00:00,Diabetrol RS,,465.0,,,0.8
2023-01-17 00:00:00,Fungistop CS,,69.0,,,0.8
2023-01-17 00:00:00,Fungistop OS,,363.0,,,0.75
2023-01-17 00:00:00,Fungistop RS,,288.0,,,0.75
2023-01-17 00:00:00,Hepafix CS,,409.0,,,0.85
2023-01-17 00:00:00,Hepafix OS,,268.0,,,0.85
2023-01-17 00:00:00,Hepafix RS,,373.0,,,0.85
2023-01-17 00:00:00,Hepaheal CS,,400.0,,,0.85
2023-01-17 00:00:00,Hepaheal OS,,262.0,,,0.85
2023-01-17 00:00:00,Hepaheal RS,,381.0,,,0.85
2023-01-17 00:00:00,Immunoboost CS,,272.0,,,0.75
2023-01-17 00:00:00,Immunoboost OS,,300.0,,,0.75
2023-01-17 00:00:00,Immunoboost RS,,421.0,,,0.75
2023-01-17 00:00:00,Immunomax CS,,272.0,,,0.75
2023-01-17 00:00:00,Immunomax OS,,300.0,,,0.75
2023-01-17 00:00:00,Immunomax RS,,430.0,,,0.8
2023-01-17 00:00:00,Neurofix CS,,199.0,,,0.75
2023-01-17 00:00:00,Neurofix OS,,384.0,,,0.75
2023-01-17 00:00:00,Neurofix RS,,758.0,,,0.75
2023-01-17 00:00:00,Osteofix CS,,365.0,,,0.85
2023-01-17 00:00:00,Osteofix OS,,218.0,,,0.85
2023-01-17 00:00:00,Osteofix RS,,293.0,,,0.85
2023-01-17 00:00:00,Osteogrow CS,,357.0,,,0.8
2023-01-17 00:00:00,Osteogrow OS,,214.0,,,0.85
2023-01-17 00:00:00,Osteogrow RS,,288.0,,,0.85
2023-01-17 00:00:00,Paingelix CS,,119.0,,,0.85
2023-01-17 00:00:00,Paingelix OS,,242.0,,,0.85
2023-01-17 00:00:00,Paingelix RS,,198.0,,,0.8
2023-01-17 00:00:00,Thyrocare CS,,199.0,,,0.75
2023-01-17 00:00:00,Thyrocare OS,,392.0,,,0.75
2023-01-17 00:00:00,Thyrocare RS,,742.0,,,0.75
2023-01-17 00:00:00,Virustop CS,,266.0,,,0.75
2023-01-17 00:00:00,Virustop OS,,300.0,,,0.75
2023-01-17 00:00:00,Virustop RS,,430.0,,,0.8
2023-01-24 00:00:00,AntifungalY CS,,67.0,,,0.85
2023-01-24 00:00:00,AntifungalY OS,,339.0,,,0.75
2023-01-24 00:00:00,AntifungalY RS,,276.0,,,0.8
2023-01-24 00:00:00,Bronchosafe CS,,255.0,,,0.75
2023-01-24 00:00:00,Bronchosafe OS,,289.0,,,0.75
2023-01-24 00:00:00,Bronchosafe RS,,385.0,,,0.8
2023-01-24 00:00:00,Cancerend CS,,193.0,,,0.8
2023-01-24 00:00:00,Cancerend OS,,373.0,,,0.75
2023-01-24 00:00:00,Cancerend RS,,721.0,,,0.75
2023-01-24 00:00:00,Cardioplus CS,,115.0,,,0.8
2023-01-24 00:00:00,Cardioplus OS,,226.0,,,0.8
2023-01-24 00:00:00,Cardioplus RS,,186.0,,,0.8
2023-01-24 00:00:00,Cardiox CS,,117.0,,,0.8
2023-01-24 00:00:00,Cardiox OS,,231.0,,,0.85
2023-01-24 00:00:00,Cardiox RS,,190.0,,,0.8
2023-01-24 00:00:00,Dermacil CS,,346.0,,,0.85
2023-01-24 00:00:00,Dermacil OS,,305.0,,,0.75
2023-01-24 00:00:00,Dermacil RS,,224.0,,,0.8
2023-01-24 00:00:00,Dermaglow CS,,354.0,,,0.85
2023-01-24 00:00:00,Dermaglow OS,,305.0,,,0.75
2023-01-24 00:00:00,Dermaglow RS,,224.0,,,0.8
2023-01-24 00:00:00,Diabecheck CS,,385.0,,,0.8
2023-01-24 00:00:00,Diabecheck OS,,359.0,,,0.8
2023-01-24 00:00:00,Diabecheck RS,,449.0,,,0.8
2023-01-24 00:00:00,Diabetrol CS,,385.0,,,0.8
2023-01-24 00:00:00,Diabetrol OS,,352.0,,,0.8
2023-01-24 00:00:00,Diabetrol RS,,449.0,,,0.8
2023-01-24 00:00:00,Fungistop CS,,67.0,,,0.8
2023-01-24 00:00:00,Fungistop OS,,339.0,,,0.75
2023-01-24 00:00:00,Fungistop RS,,270.0,,,0.75
2023-01-24 00:00:00,Hepafix CS,,423.0,,,0.85
2023-01-24 00:00:00,Hepafix OS,,277.0,,,0.85
2023-01-24 00:00:00,Hepafix RS,,387.0,,,0.85
2023-01-24 00:00:00,Hepaheal CS,,415.0,,,0.85
2023-01-24 00:00:00,Hepaheal OS,,272.0,,,0.85
2023-01-24 00:00:00,Hepaheal RS,,394.0,,,0.85
2023-01-24 00:00:00,Immunoboost CS,,255.0,,,0.75
2023-01-24 00:00:00,Immunoboost OS,,284.0,,,0.75
2023-01-24 00:00:00,Immunoboost RS,,378.0,,,0.75
2023-01-24 00:00:00,Immunomax CS,,255.0,,,0.75
2023-01-24 00:00:00,Immunomax OS,,284.0,,,0.75
2023-01-24 00:00:00,Immunomax RS,,385.0,,,0.8
2023-01-24 00:00:00,Neurofix CS,,189.0,,,0.75
2023-01-24 00:00:00,Neurofix OS,,366.0,,,0.75
2023-01-24 00:00:00,Neurofix RS,,721.0,,,0.75
2023-01-24 00:00:00,Osteofix CS,,351.0,,,0.85
2023-01-24 00:00:00,Osteofix OS,,209.0,,,0.85
2023-01-24 00:00:00,Osteofix RS,,282.0,,,0.85
2023-01-24 00:00:00,Osteogrow CS,,344.0,,,0.8
2023-01-24 00:00:00,Osteogrow OS,,205.0,,,0.85
2023-01-24 00:00:00,Osteogrow RS,,276.0,,,0.85
2023-01-24 00:00:00,Paingelix CS,,115.0,,,0.85
2023-01-24 00:00:00,Paingelix OS,,231.0,,,0.85
2023-01-24 00:00:00,Paingelix RS,,190.0,,,0.8
2023-01-24 00:00:00,Thyrocare CS,,189.0,,,0.75
2023-01-24 00:00:00,Thyrocare OS,,373.0,,,0.75
2023-01-24 00:00:00,Thyrocare RS,,707.0,,,0.75
2023-01-24 00:00:00,Virustop CS,,250.0,,,0.75
2023-01-24 00:00:00,Virustop OS,,284.0,,,0.75
2023-01-24 00:00:00,Virustop RS,,385.0,,,0.8
2023-01-31 00:00:00,AntifungalY CS,,78.0,,,0.85
2023-01-31 00:00:00,AntifungalY OS,,397.0,,,0.75
2023-01-31 00:00:00,AntifungalY RS,,323.0,,,0.8
2023-01-31 00:00:00,Bronchosafe CS,,294.0,,,0.75
2023-01-31 00:00:00,Bronchosafe OS,,356.0,,,0.75
2023-01-31 00:00:00,Bronchosafe RS,,484.0,,,0.8
2023-01-31 00:00:00,Cancerend CS,,222.0,,,0.8
2023-01-31 00:00:00,Cancerend OS,,430.0,,,0.75
2023-01-31 00:00:00,Cancerend RS,,838.0,,,0.75
2023-01-31 00:00:00,Cardioplus CS,,126.0,,,0.8
2023-01-31 00:00:00,Cardioplus OS,,249.0,,,0.8
2023-01-31 00:00:00,Cardioplus RS,,205.0,,,0.8
2023-01-31 00:00:00,Cardiox CS,,128.0,,,0.8
2023-01-31 00:00:00,Cardiox OS,,254.0,,,0.85
2023-01-31 00:00:00,Cardiox RS,,209.0,,,0.8
2023-01-31 00:00:00,Dermacil CS,,382.0,,,0.85
2023-01-31 00:00:00,Dermacil OS,,345.0,,,0.75
2023-01-31 00:00:00,Dermacil RS,,249.0,,,0.8
2023-01-31 00:00:00,Dermaglow CS,,389.0,,,0.85
2023-01-31 00:00:00,Dermaglow OS,,345.0,,,0.75
2023-01-31 00:00:00,Dermaglow RS,,249.0,,,0.8
2023-01-31 00:00:00,Diabecheck CS,,424.0,,,0.8
2023-01-31 00:00:00,Diabecheck OS,,398.0,,,0.8
2023-01-31 00:00:00,Diabecheck RS,,495.0,,,0.8
2023-01-31 00:00:00,Diabetrol CS,,424.0,,,0.8
2023-01-31 00:00:00,Diabetrol OS,,390.0,,,0.8
2023-01-31 00:00:00,Diabetrol RS,,495.0,,,0.8
2023-01-31 00:00:00,Fungistop CS,,78.0,,,0.8
2023-01-31 00:00:00,Fungistop OS,,397.0,,,0.75
2023-01-31 00:00:00,Fungistop RS,,317.0,,,0.75
2023-01-31 00:00:00,Hepafix CS,,477.0,,,0.85
2023-01-31 00:00:00,Hepafix OS,,310.0,,,0.85
2023-01-31 00:00:00,Hepafix RS,,420.0,,,0.85
2023-01-31 00:00:00,Hepaheal CS,,467.0,,,0.85
2023-01-31 00:00:00,Hepaheal OS,,303.0,,,0.85
2023-01-31 00:00:00,Hepaheal RS,,428.0,,,0.85
2023-01-31 00:00:00,Immunoboost CS,,294.0,,,0.75
2023-01-31 00:00:00,Immunoboost OS,,349.0,,,0.75
2023-01-31 00:00:00,Immunoboost RS,,474.0,,,0.75
2023-01-31 00:00:00,Immunomax CS,,294.0,,,0.75
2023-01-31 00:00:00,Immunomax OS,,349.0,,,0.75
2023-01-31 00:00:00,Immunomax RS,,484.0,,,0.8
2023-01-31 00:00:00,Neurofix CS,,218.0,,,0.75
2023-01-31 00:00:00,Neurofix OS,,421.0,,,0.75
2023-01-31 00:00:00,Neurofix RS,,838.0,,,0.75
2023-01-31 00:00:00,Osteofix CS,,388.0,,,0.85
2023-01-31 00:00:00,Osteofix OS,,230.0,,,0.85
2023-01-31 00:00:00,Osteofix RS,,310.0,,,0.85
2023-01-31 00:00:00,Osteogrow CS,,381.0,,,0.8
2023-01-31 00:00:00,Osteogrow OS,,226.0,,,0.85
2023-01-31 00:00:00,Osteogrow RS,,303.0,,,0.85
2023-01-31 00:00:00,Paingelix CS,,126.0,,,0.85
2023-01-31 00:00:00,Paingelix OS,,254.0,,,0.85
2023-01-31 00:00:00,Paingelix RS,,209.0,,,0.8
2023-01-31 00:00:00,Thyrocare CS,,218.0,,,0.75
2023-01-31 00:00:00,Thyrocare OS,,430.0,,,0.75
2023-01-31 00:00:00,Thyrocare RS,,822.0,,,0.75
2023-01-31 00:00:00,Virustop CS,,289.0,,,0.75
2023-01-31 00:00:00,Virustop OS,,349.0,,,0.75
2023-01-31 00:00:00,Virustop RS,,484.0,,,0.8
2023-02-07 00:00:00,AntifungalY CS,,84.0,,,0.85
2023-02-07 00:00:00,AntifungalY OS,,441.0,,,0.75
2023-02-07 00:00:00,AntifungalY RS,,358.0,,,0.8
2023-02-07 00:00:00,Bronchosafe CS,,315.0,,,0.75
2023-02-07 00:00:00,Bronchosafe OS,,377.0,,,0.75
2023-02-07 00:00:00,Bronchosafe RS,,506.0,,,0.8
2023-02-07 00:00:00,Cancerend CS,,234.0,,,0.8
2023-02-07 00:00:00,Cancerend OS,,462.0,,,0.75
2023-02-07 00:00:00,Cancerend RS,,903.0,,,0.75
2023-02-07 00:00:00,Cardioplus CS,,137.0,,,0.8
2023-02-07 00:00:00,Cardioplus OS,,282.0,,,0.8
2023-02-07 00:00:00,Cardioplus RS,,229.0,,,0.8
2023-02-07 00:00:00,Cardiox CS,,140.0,,,0.8
2023-02-07 00:00:00,Cardiox OS,,288.0,,,0.85
2023-02-07 00:00:00,Cardiox RS,,234.0,,,0.8
2023-02-07 00:00:00,Dermacil CS,,400.0,,,0.85
2023-02-07 00:00:00,Dermacil OS,,372.0,,,0.75
2023-02-07 00:00:00,Dermacil RS,,264.0,,,0.8
2023-02-07 00:00:00,Dermaglow CS,,409.0,,,0.85
2023-02-07 00:00:00,Dermaglow OS,,372.0,,,0.75
2023-02-07 00:00:00,Dermaglow RS,,264.0,,,0.8
2023-02-07 00:00:00,Diabecheck CS,,459.0,,,0.8
2023-02-07 00:00:00,Diabecheck OS,,432.0,,,0.8
2023-02-07 00:00:00,Diabecheck RS,,536.0,,,0.8
2023-02-07 00:00:00,Diabetrol CS,,459.0,,,0.8
2023-02-07 00:00:00,Diabetrol OS,,424.0,,,0.8
2023-02-07 00:00:00,Diabetrol RS,,536.0,,,0.8
2023-02-07 00:00:00,Fungistop CS,,84.0,,,0.8
2023-02-07 00:00:00,Fungistop OS,,441.0,,,0.75
2023-02-07 00:00:00,Fungistop RS,,351.0,,,0.75
2023-02-07 00:00:00,Hepafix CS,,536.0,,,0.85
2023-02-07 00:00:00,Hepafix OS,,348.0,,,0.85
2023-02-07 00:00:00,Hepafix RS,,470.0,,,0.85
2023-02-07 00:00:00,Hepaheal CS,,525.0,,,0.85
2023-02-07 00:00:00,Hepaheal OS,,341.0,,,0.85
2023-02-07 00:00:00,Hepaheal RS,,479.0,,,0.85
2023-02-07 00:00:00,Immunoboost CS,,315.0,,,0.75
2023-02-07 00:00:00,Immunoboost OS,,370.0,,,0.75
2023-02-07 00:00:00,Immunoboost RS,,495.0,,,0.75
2023-02-07 00:00:00,Immunomax CS,,315.0,,,0.75
2023-02-07 00:00:00,Immunomax OS,,370.0,,,0.75
2023-02-07 00:00:00,Immunomax RS,,506.0,,,0.8
2023-02-07 00:00:00,Neurofix CS,,230.0,,,0.75
2023-02-07 00:00:00,Neurofix OS,,453.0,,,0.75
2023-02-07 00:00:00,Neurofix RS,,903.0,,,0.75
2023-02-07 00:00:00,Osteofix CS,,401.0,,,0.85
2023-02-07 00:00:00,Osteofix OS,,239.0,,,0.85
2023-02-07 00:00:00,Osteofix RS,,321.0,,,0.85
2023-02-07 00:00:00,Osteogrow CS,,393.0,,,0.8
2023-02-07 00:00:00,Osteogrow OS,,234.0,,,0.85
2023-02-07 00:00:00,Osteogrow RS,,314.0,,,0.85
2023-02-07 00:00:00,Paingelix CS,,137.0,,,0.85
2023-02-07 00:00:00,Paingelix OS,,288.0,,,0.85
2023-02-07 00:00:00,Paingelix RS,,234.0,,,0.8
2023-02-07 00:00:00,Thyrocare CS,,230.0,,,0.75
2023-02-07 00:00:00,Thyrocare OS,,462.0,,,0.75
2023-02-07 00:00:00,Thyrocare RS,,885.0,,,0.75
2023-02-07 00:00:00,Virustop CS,,309.0,,,0.75
2023-02-07 00:00:00,Virustop OS,,370.0,,,0.75
2023-02-07 00:00:00,Virustop RS,,506.0,,,0.8
2023-02-14 00:00:00,AntifungalY CS,,83.0,,,0.85
2023-02-14 00:00:00,AntifungalY OS,,422.0,,,0.75
2023-02-14 00:00:00,AntifungalY RS,,343.0,,,0.8
2023-02-14 00:00:00,Bronchosafe CS,,313.0,,,0.75
2023-02-14 00:00:00,Bronchosafe OS,,374.0,,,0.75
2023-02-14 00:00:00,Bronchosafe RS,,486.0,,,0.8
2023-02-14 00:00:00,Cancerend CS,,244.0,,,0.8
2023-02-14 00:00:00,Cancerend OS,,484.0,,,0.75
2023-02-14 00:00:00,Cancerend RS,,941.0,,,0.75
2023-02-14 00:00:00,Cardioplus CS,,131.0,,,0.8
2023-02-14 00:00:00,Cardioplus OS,,265.0,,,0.8
2023-02-14 00:00:00,Cardioplus RS,,218.0,,,0.8
2023-02-14 00:00:00,Cardiox CS,,133.0,,,0.8
2023-02-14 00:00:00,Cardiox OS,,271.0,,,0.85
2023-02-14 00:00:00,Cardiox RS,,223.0,,,0.8
2023-02-14 00:00:00,Dermacil CS,,408.0,,,0.85
2023-02-14 00:00:00,Dermacil OS,,376.0,,,0.75
2023-02-14 00:00:00,Dermacil RS,,269.0,,,0.8
2023-02-14 00:00:00,Dermaglow CS,,416.0,,,0.85
2023-02-14 00:00:00,Dermaglow OS,,376.0,,,0.75
2023-02-14 00:00:00,Dermaglow RS,,269.0,,,0.8
2023-02-14 00:00:00,Diabecheck CS,,465.0,,,0.8
2023-02-14 00:00:00,Diabecheck OS,,439.0,,,0.8
2023-02-14 00:00:00,Diabecheck RS,,542.0,,,0.8
2023-02-14 00:00:00,Diabetrol CS,,465.0,,,0.8
2023-02-14 00:00:00,Diabetrol OS,,430.0,,,0.8
2023-02-14 00:00:00,Diabetrol RS,,542.0,,,0.8
2023-02-14 00:00:00,Fungistop CS,,83.0,,,0.8
2023-02-14 00:00:00,Fungistop OS,,422.0,,,0.75
2023-02-14 00:00:00,Fungistop RS,,337.0,,,0.75
2023-02-14 00:00:00,Hepafix CS,,534.0,,,0.85
2023-02-14 00:00:00,Hepafix OS,,345.0,,,0.85
2023-02-14 00:00:00,Hepafix RS,,457.0,,,0.85
2023-02-14 00:00:00,Hepaheal CS,,524.0,,,0.85
2023-02-14 00:00:00,Hepaheal OS,,338.0,,,0.85
2023-02-14 00:00:00,Hepaheal RS,,467.0,,,0.85
2023-02-14 00:00:00,Immunoboost CS,,313.0,,,0.75
2023-02-14 00:00:00,Immunoboost OS,,367.0,,,0.75
2023-02-14 00:00:00,Immunoboost RS,,476.0,,,0.75
2023-02-14 00:00:00,Immunomax CS,,313.0,,,0.75
2023-02-14 00:00:00,Immunomax OS,,367.0,,,0.75
2023-02-14 00:00:00,Immunomax RS,,486.0,,,0.8
2023-02-14 00:00:00,Neurofix CS,,240.0,,,0.75
2023-02-14 00:00:00,Neurofix OS,,475.0,,,0.75
2023-02-14 00:00:00,Neurofix RS,,941.0,,,0.75
2023-02-14 00:00:00,Osteofix CS,,422.0,,,0.85
2023-02-14 00:00:00,Osteofix OS,,249.0,,,0.85
2023-02-14 00:00:00,Osteofix RS,,334.0,,,0.85
2023-02-14 00:00:00,Osteogrow CS,,414.0,,,0.8
2023-02-14 00:00:00,Osteogrow OS,,244.0,,,0.85
2023-02-14 00:00:00,Osteogrow RS,,327.0,,,0.85
2023-02-14 00:00:00,Paingelix CS,,131.0,,,0.85
2023-02-14 00:00:00,Paingelix OS,,271.0,,,0.85
2023-02-14 00:00:00,Paingelix RS,,223.0,,,0.8
2023-02-14 00:00:00,Thyrocare CS,,240.0,,,0.75
2023-02-14 00:00:00,Thyrocare OS,,484.0,,,0.75
2023-02-14 00:00:00,Thyrocare RS,,922.0,,,0.75
2023-02-14 00:00:00,Virustop CS,,307.0,,,0.75
2023-02-14 00:00:00,Virustop OS,,367.0,,,0.75
2023-02-14 00:00:00,Virustop RS,,486.0,,,0.8
2023-02-21 00:00:00,AntifungalY CS,,77.0,,,0.85
2023-02-21 00:00:00,AntifungalY OS,,408.0,,,0.75
2023-02-21 00:00:00,AntifungalY RS,,330.0,,,0.8
2023-02-21 00:00:00,Bronchosafe CS,,288.0,,,0.75
2023-02-21 00:00:00,Bronchosafe OS,,337.0,,,0.75
2023-02-21 00:00:00,Bronchosafe RS,,469.0,,,0.8
2023-02-21 00:00:00,Cancerend CS,,216.0,,,0.8
2023-02-21 00:00:00,Cancerend OS,,421.0,,,0.75
2023-02-21 00:00:00,Cancerend RS,,816.0,,,0.75
2023-02-21 00:00:00,Cardioplus CS,,122.0,,,0.8
2023-02-21 00:00:00,Cardioplus OS,,248.0,,,0.8
2023-02-21 00:00:00,Cardioplus RS,,204.0,,,0.8
2023-02-21 00:00:00,Cardiox CS,,125.0,,,0.8
2023-02-21 00:00:00,Cardiox OS,,253.0,,,0.85
2023-02-21 00:00:00,Cardiox RS,,208.0,,,0.8
2023-02-21 00:00:00,Dermacil CS,,383.0,,,0.85
2023-02-21 00:00:00,Dermacil OS,,340.0,,,0.75
2023-02-21 00:00:00,Dermacil RS,,248.0,,,0.8
2023-02-21 00:00:00,Dermaglow CS,,391.0,,,0.85
2023-02-21 00:00:00,Dermaglow OS,,340.0,,,0.75
2023-02-21 00:00:00,Dermaglow RS,,248.0,,,0.8
2023-02-21 00:00:00,Diabecheck CS,,431.0,,,0.8
2023-02-21 00:00:00,Diabecheck OS,,406.0,,,0.8
2023-02-21 00:00:00,Diabecheck RS,,502.0,,,0.8
2023-02-21 00:00:00,Diabetrol CS,,431.0,,,0.8
2023-02-21 00:00:00,Diabetrol OS,,397.0,,,0.8
2023-02-21 00:00:00,Diabetrol RS,,502.0,,,0.8
2023-02-21 00:00:00,Fungistop CS,,77.0,,,0.8
2023-02-21 00:00:00,Fungistop OS,,408.0,,,0.75
2023-02-21 00:00:00,Fungistop RS,,324.0,,,0.75
2023-02-21 00:00:00,Hepafix CS,,491.0,,,0.85
2023-02-21 00:00:00,Hepafix OS,,318.0,,,0.85
2023-02-21 00:00:00,Hepafix RS,,427.0,,,0.85
2023-02-21 00:00:00,Hepaheal CS,,481.0,,,0.85
2023-02-21 00:00:00,Hepaheal OS,,312.0,,,0.85
2023-02-21 00:00:00,Hepaheal RS,,435.0,,,0.85
2023-02-21 00:00:00,Immunoboost CS,,288.0,,,0.75
2023-02-21 00:00:00,Immunoboost OS,,330.0,,,0.75
2023-02-21 00:00:00,Immunoboost RS,,460.0,,,0.75
2023-02-21 00:00:00,Immunomax CS,,288.0,,,0.75
2023-02-21 00:00:00,Immunomax OS,,330.0,,,0.75
2023-02-21 00:00:00,Immunomax RS,,469.0,,,0.8
2023-02-21 00:00:00,Neurofix CS,,212.0,,,0.75
2023-02-21 00:00:00,Neurofix OS,,412.0,,,0.75
2023-02-21 00:00:00,Neurofix RS,,816.0,,,0.75
2023-02-21 00:00:00,Osteofix CS,,389.0,,,0.85
2023-02-21 00:00:00,Osteofix OS,,230.0,,,0.85
2023-02-21 00:00:00,Osteofix RS,,309.0,,,0.85
2023-02-21 00:00:00,Osteogrow CS,,382.0,,,0.8
2023-02-21 00:00:00,Osteogrow OS,,225.0,,,0.85
2023-02-21 00:00:00,Osteogrow RS,,302.0,,,0.85
2023-02-21 00:00:00,Paingelix CS,,122.0,,,0.85
2023-02-21 00:00:00,Paingelix OS,,253.0,,,0.85
2023-02-21 00:00:00,Paingelix RS,,208.0,,,0.8
2023-02-21 00:00:00,Thyrocare CS,,212.0,,,0.75
2023-02-21 00:00:00,Thyrocare OS,,421.0,,,0.75
2023-02-21 00:00:00,Thyrocare RS,,800.0,,,0.75
2023-02-21 00:00:00,Virustop CS,,282.0,,,0.75
2023-02-21 00:00:00,Virustop OS,,330.0,,,0.75
2023-02-21 00:00:00,Virustop RS,,469.0,,,0.8
2023-02-28 00:00:00,AntifungalY CS,,80.0,,,0.85
2023-02-28 00:00:00,AntifungalY OS,,393.0,,,0.75
2023-02-28 00:00:00,AntifungalY RS,,321.0,,,0.8
2023-02-28 00:00:00,Bronchosafe CS,,298.0,,,0.75
2023-02-28 00:00:00,Bronchosafe OS,,350.0,,,0.75
2023-02-28 00:00:00,Bronchosafe RS,,468.0,,,0.8
2023-02-28 00:00:00,Cancerend CS,,225.0,,,0.8
2023-02-28 00:00:00,Cancerend OS,,439.0,,,0.75
2023-02-28 00:00:00,Cancerend RS,,856.0,,,0.75
2023-02-28 00:00:00,Cardioplus CS,,126.0,,,0.8
2023-02-28 00:00:00,Cardioplus OS,,251.0,,,0.8
2023-02-28 00:00:00,Cardioplus RS,,207.0,,,0.8
2023-02-28 00:00:00,Cardiox CS,,129.0,,,0.8
2023-02-28 00:00:00,Cardiox OS,,257.0,,,0.85
2023-02-28 00:00:00,Cardiox RS,,211.0,,,0.8
2023-02-28 00:00:00,Dermacil CS,,386.0,,,0.85
2023-02-28 00:00:00,Dermacil OS,,356.0,,,0.75
2023-02-28 00:00:00,Dermacil RS,,255.0,,,0.8
2023-02-28 00:00:00,Dermaglow CS,,393.0,,,0.85
2023-02-28 00:00:00,Dermaglow OS,,356.0,,,0.75
2023-02-28 00:00:00,Dermaglow RS,,255.0,,,0.8
2023-02-28 00:00:00,Diabecheck CS,,430.0,,,0.8
2023-02-28 00:00:00,Diabecheck OS,,404.0,,,0.8
2023-02-28 00:00:00,Diabecheck RS,,502.0,,,0.8
2023-02-28 00:00:00,Diabetrol CS,,430.0,,,0.8
2023-02-28 00:00:00,Diabetrol OS,,396.0,,,0.8
2023-02-28 00:00:00,Diabetrol RS,,502.0,,,0.8
2023-02-28 00:00:00,Fungistop CS,,80.0,,,0.8
2023-02-28 00:00:00,Fungistop OS,,393.0,,,0.75
2023-02-28 00:00:00,Fungistop RS,,314.0,,,0.75
2023-02-28 00:00:00,Hepafix CS,,493.0,,,0.85
2023-02-28 00:00:00,Hepafix OS,,318.0,,,0.85
2023-02-28 00:00:00,Hepafix RS,,421.0,,,0.85
2023-02-28 00:00:00,Hepaheal CS,,484.0,,,0.85
2023-02-28 00:00:00,Hepaheal OS,,312.0,,,0.85
2023-02-28 00:00:00,Hepaheal RS,,429.0,,,0.85
2023-02-28 00:00:00,Immunoboost CS,,298.0,,,0.75
2023-02-28 00:00:00,Immunoboost OS,,343.0,,,0.75
