Date,decomposition,real/pred,prediction_type,Demand,SKU,Channel,Supplier
2021-03-02 00:00:00,real,real,real,330.0,Hepafix,Online Store,Merck
2021-03-02 00:00:00,real,real,real,443.0,Virustop,Retail Store,Merck
2021-03-02 00:00:00,real,real,real,412.0,Neurofix,Online Store,Pfizer
2021-03-02 00:00:00,real,real,real,456.0,Hepafix,Retail Store,Merck
2021-03-02 00:00:00,real,real,real,395.0,Dermaglow,Chain Store,Merck
2021-03-02 00:00:00,real,real,real,348.0,AntifungalY,Retail Store,Bayer
2021-03-02 00:00:00,real,real,real,215.0,Cardioplus,Retail Store,Bayer
2021-03-02 00:00:00,real,real,real,363.0,Diabetrol,Online Store,Merck
2021-03-02 00:00:00,real,real,real,388.0,Dermacil,Chain Store,Merck
2021-03-02 00:00:00,real,real,real,208.0,Cancerend,Chain Store,Bayer
2021-03-02 00:00:00,real,real,real,271.0,Bronchosafe,Chain Store,Bayer
2021-03-02 00:00:00,real,real,real,258.0,Dermacil,Retail Store,Merck
2021-03-02 00:00:00,real,real,real,343.0,Virustop,Online Store,Merck
2021-03-02 00:00:00,real,real,real,264.0,Cardiox,Online Store,Bayer
2021-03-02 00:00:00,real,real,real,366.0,Dermacil,Online Store,Merck
2021-03-02 00:00:00,real,real,real,349.0,Bronchosafe,Online Store,Bayer
2021-03-02 00:00:00,real,real,real,128.0,Cardioplus,Chain Store,Bayer
2021-03-02 00:00:00,real,real,real,432.0,AntifungalY,Online Store,Bayer
2021-03-02 00:00:00,real,real,real,420.0,Thyrocare,Online Store,Pfizer
2021-03-02 00:00:00,real,real,real,259.0,Cardioplus,Online Store,Bayer
2021-03-02 00:00:00,real,real,real,271.0,Immunoboost,Chain Store,Pfizer
2021-03-02 00:00:00,real,real,real,220.0,Cardiox,Retail Store,Bayer
2021-03-02 00:00:00,real,real,real,266.0,Virustop,Chain Store,Merck
2021-03-02 00:00:00,real,real,real,289.0,Osteogrow,Retail Store,Pfizer
2021-03-02 00:00:00,real,real,real,341.0,Fungistop,Retail Store,Merck
2021-03-02 00:00:00,real,real,real,434.0,Immunoboost,Retail Store,Pfizer
2021-03-02 00:00:00,real,real,real,77.0,AntifungalY,Chain Store,Bayer
2021-03-02 00:00:00,real,real,real,204.0,Neurofix,Chain Store,Pfizer
2021-03-02 00:00:00,real,real,real,217.0,Osteofix,Online Store,Pfizer
2021-03-02 00:00:00,real,real,real,366.0,Dermaglow,Online Store,Merck
2021-03-02 00:00:00,real,real,real,343.0,Immunoboost,Online Store,Pfizer
2021-03-02 00:00:00,real,real,real,352.0,Osteogrow,Chain Store,Pfizer
2021-03-02 00:00:00,real,real,real,359.0,Osteofix,Chain Store,Pfizer
2021-03-02 00:00:00,real,real,real,465.0,Hepaheal,Retail Store,Pfizer
2021-03-09 00:00:00,real,real,real,314.0,Hepafix,Online Store,Merck
2021-03-09 00:00:00,real,real,real,347.0,Osteofix,Chain Store,Pfizer
2021-03-09 00:00:00,real,real,real,222.0,Cardiox,Retail Store,Bayer
2021-03-09 00:00:00,real,real,real,206.0,Osteogrow,Online Store,Pfizer
2021-03-09 00:00:00,real,real,real,396.0,Thyrocare,Online Store,Pfizer
2021-03-09 00:00:00,real,real,real,328.0,AntifungalY,Retail Store,Bayer
2021-03-09 00:00:00,real,real,real,287.0,Immunomax,Chain Store,Pfizer
2021-03-09 00:00:00,real,real,real,389.0,Dermaglow,Chain Store,Merck
2021-03-09 00:00:00,real,real,real,357.0,Dermacil,Online Store,Merck
2021-03-09 00:00:00,real,real,real,287.0,Immunoboost,Chain Store,Pfizer
2021-03-09 00:00:00,real,real,real,280.0,Osteogrow,Retail Store,Pfizer
2021-03-09 00:00:00,real,real,real,269.0,Paingelix,Online Store,Bayer
2021-03-09 00:00:00,real,real,real,130.0,Paingelix,Chain Store,Bayer
2021-03-09 00:00:00,real,real,real,766.0,Cancerend,Retail Store,Bayer
2021-03-09 00:00:00,real,real,real,339.0,Immunoboost,Online Store,Pfizer
2021-03-09 00:00:00,real,real,real,449.0,Hepaheal,Retail Store,Pfizer
2021-03-09 00:00:00,real,real,real,211.0,Osteofix,Online Store,Pfizer
2021-03-09 00:00:00,real,real,real,130.0,Cardioplus,Chain Store,Bayer
2021-03-09 00:00:00,real,real,real,388.0,Neurofix,Online Store,Pfizer
2021-03-09 00:00:00,real,real,real,507.0,Bronchosafe,Retail Store,Bayer
2021-03-09 00:00:00,real,real,real,339.0,Immunomax,Online Store,Pfizer
2021-03-09 00:00:00,real,real,real,263.0,Cardioplus,Online Store,Bayer
2021-03-09 00:00:00,real,real,real,218.0,Cardioplus,Retail Store,Bayer
2021-03-09 00:00:00,real,real,real,199.0,Cancerend,Chain Store,Bayer
2021-03-09 00:00:00,real,real,real,195.0,Thyrocare,Chain Store,Pfizer
2021-03-09 00:00:00,real,real,real,285.0,Osteofix,Retail Store,Pfizer
2021-03-09 00:00:00,real,real,real,357.0,Dermaglow,Online Store,Merck
2021-03-09 00:00:00,real,real,real,396.0,Cancerend,Online Store,Bayer
2021-03-09 00:00:00,real,real,real,385.0,Diabetrol,Chain Store,Merck
2021-03-09 00:00:00,real,real,real,350.0,Diabetrol,Online Store,Merck
2021-03-09 00:00:00,real,real,real,406.0,AntifungalY,Online Store,Bayer
2021-03-09 00:00:00,real,real,real,346.0,Bronchosafe,Online Store,Bayer
2021-03-09 00:00:00,real,real,real,406.0,Fungistop,Online Store,Merck
2021-03-09 00:00:00,real,real,real,195.0,Neurofix,Chain Store,Pfizer
2021-03-09 00:00:00,real,real,real,340.0,Osteogrow,Chain Store,Pfizer
2021-03-09 00:00:00,real,real,real,766.0,Neurofix,Retail Store,Pfizer
2021-03-09 00:00:00,real,real,real,322.0,Fungistop,Retail Store,Merck
2021-03-09 00:00:00,real,real,real,440.0,Hepafix,Retail Store,Merck
2021-03-09 00:00:00,real,real,real,507.0,Virustop,Retail Store,Merck
2021-03-09 00:00:00,real,real,real,307.0,Hepaheal,Online Store,Pfizer
2021-03-09 00:00:00,real,real,real,133.0,Cardiox,Chain Store,Bayer
2021-03-09 00:00:00,real,real,real,507.0,Immunomax,Retail Store,Pfizer
2021-03-09 00:00:00,real,real,real,385.0,Diabecheck,Chain Store,Merck
2021-03-09 00:00:00,real,real,real,450.0,Diabetrol,Retail Store,Merck
2021-03-09 00:00:00,real,real,real,75.0,AntifungalY,Chain Store,Bayer
2021-03-09 00:00:00,real,real,real,477.0,Hepafix,Chain Store,Merck
2021-03-09 00:00:00,real,real,real,339.0,Virustop,Online Store,Merck
2021-03-09 00:00:00,real,real,real,253.0,Dermaglow,Retail Store,Merck
2021-03-09 00:00:00,real,real,real,468.0,Hepaheal,Chain Store,Pfizer
2021-03-09 00:00:00,real,real,real,282.0,Virustop,Chain Store,Merck
2021-03-09 00:00:00,real,real,real,287.0,Bronchosafe,Chain Store,Bayer
2021-03-09 00:00:00,real,real,real,358.0,Diabecheck,Online Store,Merck
2021-03-09 00:00:00,real,real,real,450.0,Diabecheck,Retail Store,Merck
2021-03-09 00:00:00,real,real,real,269.0,Cardiox,Online Store,Bayer
2021-03-09 00:00:00,real,real,real,253.0,Dermacil,Retail Store,Merck
2021-03-09 00:00:00,real,real,real,497.0,Immunoboost,Retail Store,Pfizer
2021-03-09 00:00:00,real,real,real,75.0,Fungistop,Chain Store,Merck
2021-03-09 00:00:00,real,real,real,222.0,Paingelix,Retail Store,Bayer
2021-03-09 00:00:00,real,real,real,381.0,Dermacil,Chain Store,Merck
2021-03-09 00:00:00,real,real,real,751.0,Thyrocare,Retail Store,Pfizer
2021-03-16 00:00:00,real,real,real,340.0,Osteogrow,Chain Store,Pfizer
2021-03-16 00:00:00,real,real,real,390.0,Dermaglow,Online Store,Merck
2021-03-16 00:00:00,real,real,real,348.0,Diabetrol,Online Store,Merck
2021-03-16 00:00:00,real,real,real,70.0,AntifungalY,Chain Store,Bayer
2021-03-16 00:00:00,real,real,real,455.0,Immunoboost,Retail Store,Pfizer
2021-03-16 00:00:00,real,real,real,320.0,Immunoboost,Online Store,Pfizer
2021-03-16 00:00:00,real,real,real,196.0,Neurofix,Chain Store,Pfizer
2021-03-16 00:00:00,real,real,real,380.0,AntifungalY,Online Store,Bayer
2021-03-16 00:00:00,real,real,real,277.0,Dermacil,Retail Store,Merck
2021-03-16 00:00:00,real,real,real,320.0,Virustop,Online Store,Merck
2021-03-16 00:00:00,real,real,real,210.0,Cardioplus,Retail Store,Bayer
2021-03-16 00:00:00,real,real,real,256.0,Cardiox,Online Store,Bayer
2021-03-16 00:00:00,real,real,real,200.0,Cancerend,Chain Store,Bayer
2021-03-16 00:00:00,real,real,real,390.0,Dermacil,Online Store,Merck
2021-03-16 00:00:00,real,real,real,429.0,Dermaglow,Chain Store,Merck
2021-03-16 00:00:00,real,real,real,446.0,Diabetrol,Retail Store,Merck
2021-03-16 00:00:00,real,real,real,464.0,Virustop,Retail Store,Merck
2021-03-16 00:00:00,real,real,real,395.0,Neurofix,Online Store,Pfizer
2021-03-16 00:00:00,real,real,real,212.0,Osteofix,Online Store,Pfizer
2021-03-16 00:00:00,real,real,real,287.0,Osteofix,Retail Store,Pfizer
2021-03-16 00:00:00,real,real,real,407.0,Hepafix,Retail Store,Merck
2021-03-16 00:00:00,real,real,real,282.0,Osteogrow,Retail Store,Pfizer
2021-03-16 00:00:00,real,real,real,214.0,Cardiox,Retail Store,Bayer
2021-03-16 00:00:00,real,real,real,125.0,Cardioplus,Chain Store,Bayer
2021-03-16 00:00:00,real,real,real,416.0,Hepaheal,Retail Store,Pfizer
2021-03-16 00:00:00,real,real,real,308.0,AntifungalY,Retail Store,Bayer
2021-03-16 00:00:00,real,real,real,421.0,Dermacil,Chain Store,Merck
2021-03-16 00:00:00,real,real,real,271.0,Immunoboost,Chain Store,Pfizer
2021-03-16 00:00:00,real,real,real,380.0,Fungistop,Online Store,Merck
2021-03-16 00:00:00,real,real,real,320.0,Immunomax,Online Store,Pfizer
2021-03-16 00:00:00,real,real,real,382.0,Diabecheck,Chain Store,Merck
2021-03-16 00:00:00,real,real,real,444.0,Hepaheal,Chain Store,Pfizer
2021-03-16 00:00:00,real,real,real,382.0,Diabetrol,Chain Store,Merck
2021-03-16 00:00:00,real,real,real,464.0,Immunomax,Retail Store,Pfizer
2021-03-16 00:00:00,real,real,real,196.0,Thyrocare,Chain Store,Pfizer
2021-03-16 00:00:00,real,real,real,127.0,Cardiox,Chain Store,Bayer
2021-03-16 00:00:00,real,real,real,271.0,Immunomax,Chain Store,Pfizer
2021-03-16 00:00:00,real,real,real,214.0,Paingelix,Retail Store,Bayer
2021-03-16 00:00:00,real,real,real,452.0,Hepafix,Chain Store,Merck
2021-03-16 00:00:00,real,real,real,403.0,Cancerend,Online Store,Bayer
2021-03-16 00:00:00,real,real,real,207.0,Osteogrow,Online Store,Pfizer
2021-03-16 00:00:00,real,real,real,446.0,Diabecheck,Retail Store,Merck
2021-03-16 00:00:00,real,real,real,277.0,Dermaglow,Retail Store,Merck
2021-03-16 00:00:00,real,real,real,464.0,Bronchosafe,Retail Store,Bayer
2021-03-16 00:00:00,real,real,real,347.0,Osteofix,Chain Store,Pfizer
2021-03-16 00:00:00,real,real,real,271.0,Bronchosafe,Chain Store,Bayer
2021-03-16 00:00:00,real,real,real,779.0,Neurofix,Retail Store,Pfizer
2021-03-16 00:00:00,real,real,real,356.0,Diabecheck,Online Store,Merck
2021-03-16 00:00:00,real,real,real,266.0,Virustop,Chain Store,Merck
2021-03-16 00:00:00,real,real,real,779.0,Cancerend,Retail Store,Bayer
2021-03-16 00:00:00,real,real,real,296.0,Hepafix,Online Store,Merck
2021-03-16 00:00:00,real,real,real,290.0,Hepaheal,Online Store,Pfizer
2021-03-16 00:00:00,real,real,real,125.0,Paingelix,Chain Store,Bayer
2021-03-16 00:00:00,real,real,real,70.0,Fungistop,Chain Store,Merck
2021-03-16 00:00:00,real,real,real,327.0,Bronchosafe,Online Store,Bayer
2021-03-16 00:00:00,real,real,real,403.0,Thyrocare,Online Store,Pfizer
2021-03-16 00:00:00,real,real,real,256.0,Paingelix,Online Store,Bayer
2021-03-16 00:00:00,real,real,real,302.0,Fungistop,Retail Store,Merck
2021-03-16 00:00:00,real,real,real,251.0,Cardioplus,Online Store,Bayer
2021-03-16 00:00:00,real,real,real,763.0,Thyrocare,Retail Store,Pfizer
2021-03-23 00:00:00,real,real,real,308.0,Hepafix,Online Store,Merck
2021-03-23 00:00:00,real,real,real,470.0,Hepafix,Chain Store,Merck
2021-03-23 00:00:00,real,real,real,307.0,Fungistop,Retail Store,Merck
2021-03-23 00:00:00,real,real,real,207.0,Osteofix,Online Store,Pfizer
2021-03-23 00:00:00,real,real,real,128.0,Cardiox,Chain Store,Bayer
2021-03-23 00:00:00,real,real,real,328.0,Bronchosafe,Online Store,Bayer
2021-03-23 00:00:00,real,real,real,341.0,Osteofix,Chain Store,Pfizer
2021-03-23 00:00:00,real,real,real,252.0,Cardiox,Online Store,Bayer
2021-03-23 00:00:00,real,real,real,313.0,AntifungalY,Retail Store,Bayer
2021-03-23 00:00:00,real,real,real,380.0,Dermacil,Chain Store,Merck
2021-03-23 00:00:00,real,real,real,248.0,Dermacil,Retail Store,Merck
2021-03-23 00:00:00,real,real,real,322.0,Immunoboost,Online Store,Pfizer
2021-03-23 00:00:00,real,real,real,322.0,Virustop,Online Store,Merck
2021-03-23 00:00:00,real,real,real,252.0,Paingelix,Online Store,Bayer
2021-03-23 00:00:00,real,real,real,771.0,Cancerend,Retail Store,Bayer
2021-03-23 00:00:00,real,real,real,771.0,Neurofix,Retail Store,Pfizer
2021-03-23 00:00:00,real,real,real,302.0,Hepaheal,Online Store,Pfizer
2021-03-23 00:00:00,real,real,real,334.0,Diabecheck,Online Store,Merck
2021-03-23 00:00:00,real,real,real,202.0,Osteogrow,Online Store,Pfizer
2021-03-23 00:00:00,real,real,real,125.0,Paingelix,Chain Store,Bayer
2021-03-23 00:00:00,real,real,real,460.0,Hepaheal,Chain Store,Pfizer
2021-03-23 00:00:00,real,real,real,360.0,Diabecheck,Chain Store,Merck
2021-03-23 00:00:00,real,real,real,199.0,Thyrocare,Chain Store,Pfizer
2021-03-23 00:00:00,real,real,real,275.0,Immunomax,Chain Store,Pfizer
2021-03-23 00:00:00,real,real,real,215.0,Paingelix,Retail Store,Bayer
2021-03-23 00:00:00,real,real,real,400.0,Cancerend,Online Store,Bayer
2021-03-23 00:00:00,real,real,real,248.0,Dermaglow,Retail Store,Merck
2021-03-23 00:00:00,real,real,real,322.0,Immunomax,Online Store,Pfizer
2021-03-23 00:00:00,real,real,real,275.0,Bronchosafe,Chain Store,Bayer
2021-03-23 00:00:00,real,real,real,248.0,Cardioplus,Online Store,Bayer
2021-03-23 00:00:00,real,real,real,70.0,Fungistop,Chain Store,Merck
2021-03-23 00:00:00,real,real,real,420.0,Diabetrol,Retail Store,Merck
2021-03-23 00:00:00,real,real,real,211.0,Cardioplus,Retail Store,Bayer
2021-03-23 00:00:00,real,real,real,203.0,Cancerend,Chain Store,Bayer
2021-03-23 00:00:00,real,real,real,387.0,Dermaglow,Chain Store,Merck
2021-03-23 00:00:00,real,real,real,392.0,Neurofix,Online Store,Pfizer
2021-03-23 00:00:00,real,real,real,430.0,Hepafix,Retail Store,Merck
2021-03-23 00:00:00,real,real,real,755.0,Thyrocare,Retail Store,Pfizer
2021-03-23 00:00:00,real,real,real,388.0,AntifungalY,Online Store,Bayer
2021-03-23 00:00:00,real,real,real,199.0,Neurofix,Chain Store,Pfizer
2021-03-23 00:00:00,real,real,real,341.0,Dermaglow,Online Store,Merck
2021-03-23 00:00:00,real,real,real,70.0,AntifungalY,Chain Store,Bayer
2021-03-23 00:00:00,real,real,real,274.0,Osteogrow,Retail Store,Pfizer
2021-03-23 00:00:00,real,real,real,275.0,Immunoboost,Chain Store,Pfizer
2021-03-23 00:00:00,real,real,real,270.0,Virustop,Chain Store,Merck
2021-03-23 00:00:00,real,real,real,439.0,Hepaheal,Retail Store,Pfizer
2021-03-23 00:00:00,real,real,real,215.0,Cardiox,Retail Store,Bayer
2021-03-23 00:00:00,real,real,real,360.0,Diabetrol,Chain Store,Merck
2021-03-23 00:00:00,real,real,real,482.0,Bronchosafe,Retail Store,Bayer
2021-03-23 00:00:00,real,real,real,472.0,Immunoboost,Retail Store,Pfizer
2021-03-23 00:00:00,real,real,real,482.0,Virustop,Retail Store,Merck
2021-03-23 00:00:00,real,real,real,388.0,Fungistop,Online Store,Merck
2021-03-23 00:00:00,real,real,real,125.0,Cardioplus,Chain Store,Bayer
2021-03-23 00:00:00,real,real,real,327.0,Diabetrol,Online Store,Merck
2021-03-23 00:00:00,real,real,real,420.0,Diabecheck,Retail Store,Merck
2021-03-23 00:00:00,real,real,real,482.0,Immunomax,Retail Store,Pfizer
2021-03-23 00:00:00,real,real,real,400.0,Thyrocare,Online Store,Pfizer
2021-03-23 00:00:00,real,real,real,335.0,Osteogrow,Chain Store,Pfizer
2021-03-23 00:00:00,real,real,real,280.0,Osteofix,Retail Store,Pfizer
2021-03-23 00:00:00,real,real,real,341.0,Dermacil,Online Store,Merck
2021-03-30 00:00:00,real,real,real,144.0,Paingelix,Chain Store,Bayer
2021-03-30 00:00:00,real,real,real,458.0,AntifungalY,Online Store,Bayer
2021-03-30 00:00:00,real,real,real,219.0,Thyrocare,Chain Store,Pfizer
2021-03-30 00:00:00,real,real,real,511.0,Hepafix,Chain Store,Merck
2021-03-30 00:00:00,real,real,real,375.0,Osteogrow,Chain Store,Pfizer
2021-03-30 00:00:00,real,real,real,452.0,Thyrocare,Online Store,Pfizer
2021-03-30 00:00:00,real,real,real,492.0,Hepaheal,Retail Store,Pfizer
2021-03-30 00:00:00,real,real,real,147.0,Cardiox,Chain Store,Bayer
2021-03-30 00:00:00,real,real,real,144.0,Cardioplus,Chain Store,Bayer
2021-03-30 00:00:00,real,real,real,308.0,Immunomax,Chain Store,Pfizer
2021-03-30 00:00:00,real,real,real,363.0,Fungistop,Retail Store,Merck
2021-03-30 00:00:00,real,real,real,483.0,Hepafix,Retail Store,Merck
2021-03-30 00:00:00,real,real,real,302.0,Osteogrow,Retail Store,Pfizer
2021-03-30 00:00:00,real,real,real,364.0,Immunomax,Online Store,Pfizer
2021-03-30 00:00:00,real,real,real,291.0,Cardiox,Online Store,Bayer
2021-03-30 00:00:00,real,real,real,291.0,Paingelix,Online Store,Bayer
2021-03-30 00:00:00,real,real,real,285.0,Dermacil,Retail Store,Merck
2021-03-30 00:00:00,real,real,real,308.0,Bronchosafe,Chain Store,Bayer
2021-03-30 00:00:00,real,real,real,428.0,Dermacil,Chain Store,Merck
2021-03-30 00:00:00,real,real,real,223.0,Cancerend,Chain Store,Bayer
2021-03-30 00:00:00,real,real,real,405.0,Dermacil,Online Store,Merck
2021-03-30 00:00:00,real,real,real,371.0,Bronchosafe,Online Store,Bayer
2021-03-30 00:00:00,real,real,real,224.0,Osteogrow,Online Store,Pfizer
2021-03-30 00:00:00,real,real,real,544.0,Immunomax,Retail Store,Pfizer
2021-03-30 00:00:00,real,real,real,464.0,Diabecheck,Retail Store,Merck
2021-03-30 00:00:00,real,real,real,308.0,Immunoboost,Chain Store,Pfizer
2021-03-30 00:00:00,real,real,real,337.0,Hepafix,Online Store,Merck
2021-03-30 00:00:00,real,real,real,868.0,Cancerend,Retail Store,Bayer
2021-03-30 00:00:00,real,real,real,544.0,Virustop,Retail Store,Merck
2021-03-30 00:00:00,real,real,real,544.0,Bronchosafe,Retail Store,Bayer
2021-03-30 00:00:00,real,real,real,501.0,Hepaheal,Chain Store,Pfizer
2021-03-30 00:00:00,real,real,real,533.0,Immunoboost,Retail Store,Pfizer
2021-03-30 00:00:00,real,real,real,382.0,Osteofix,Chain Store,Pfizer
2021-03-30 00:00:00,real,real,real,444.0,Neurofix,Online Store,Pfizer
2021-03-30 00:00:00,real,real,real,464.0,Diabetrol,Retail Store,Merck
2021-03-30 00:00:00,real,real,real,458.0,Fungistop,Online Store,Merck
2021-03-30 00:00:00,real,real,real,285.0,Dermaglow,Retail Store,Merck
2021-03-30 00:00:00,real,real,real,364.0,Immunoboost,Online Store,Pfizer
2021-03-30 00:00:00,real,real,real,331.0,Hepaheal,Online Store,Pfizer
2021-03-30 00:00:00,real,real,real,228.0,Osteofix,Online Store,Pfizer
2021-03-30 00:00:00,real,real,real,364.0,Virustop,Online Store,Merck
2021-03-30 00:00:00,real,real,real,251.0,Paingelix,Retail Store,Bayer
2021-03-30 00:00:00,real,real,real,246.0,Cardioplus,Retail Store,Bayer
2021-03-30 00:00:00,real,real,real,251.0,Cardiox,Retail Store,Bayer
2021-03-30 00:00:00,real,real,real,370.0,AntifungalY,Retail Store,Bayer
2021-03-30 00:00:00,real,real,real,219.0,Neurofix,Chain Store,Pfizer
2021-03-30 00:00:00,real,real,real,285.0,Cardioplus,Online Store,Bayer
2021-03-30 00:00:00,real,real,real,851.0,Thyrocare,Retail Store,Pfizer
2021-03-30 00:00:00,real,real,real,363.0,Diabetrol,Online Store,Merck
2021-03-30 00:00:00,real,real,real,301.0,Virustop,Chain Store,Merck
2021-03-30 00:00:00,real,real,real,308.0,Osteofix,Retail Store,Pfizer
2021-03-30 00:00:00,real,real,real,437.0,Dermaglow,Chain Store,Merck
2021-03-30 00:00:00,real,real,real,84.0,AntifungalY,Chain Store,Bayer
2021-03-30 00:00:00,real,real,real,397.0,Diabecheck,Chain Store,Merck
2021-03-30 00:00:00,real,real,real,84.0,Fungistop,Chain Store,Merck
2021-03-30 00:00:00,real,real,real,397.0,Diabetrol,Chain Store,Merck
2021-03-30 00:00:00,real,real,real,452.0,Cancerend,Online Store,Bayer
2021-03-30 00:00:00,real,real,real,370.0,Diabecheck,Online Store,Merck
2021-03-30 00:00:00,real,real,real,868.0,Neurofix,Retail Store,Pfizer
2021-03-30 00:00:00,real,real,real,405.0,Dermaglow,Online Store,Merck
2021-04-06 00:00:00,real,real,real,518.0,Immunomax,Retail Store,Pfizer
2021-04-06 00:00:00,real,real,real,264.0,Dermacil,Retail Store,Merck
2021-04-06 00:00:00,real,real,real,81.0,AntifungalY,Chain Store,Bayer
2021-04-06 00:00:00,real,real,real,202.0,Neurofix,Chain Store,Pfizer
2021-04-06 00:00:00,real,real,real,220.0,Osteogrow,Online Store,Pfizer
2021-04-06 00:00:00,real,real,real,349.0,AntifungalY,Retail Store,Bayer
2021-04-06 00:00:00,real,real,real,228.0,Cardioplus,Retail Store,Bayer
2021-04-06 00:00:00,real,real,real,324.0,Hepafix,Online Store,Merck
2021-04-06 00:00:00,real,real,real,433.0,Diabetrol,Retail Store,Merck
2021-04-06 00:00:00,real,real,real,206.0,Cancerend,Chain Store,Bayer
2021-04-06 00:00:00,real,real,real,304.0,Osteofix,Retail Store,Pfizer
2021-04-06 00:00:00,real,real,real,337.0,Diabetrol,Online Store,Merck
2021-04-06 00:00:00,real,real,real,494.0,Hepafix,Chain Store,Merck
2021-04-06 00:00:00,real,real,real,344.0,Diabecheck,Online Store,Merck
2021-04-06 00:00:00,real,real,real,342.0,Fungistop,Retail Store,Merck
2021-04-06 00:00:00,real,real,real,460.0,Hepaheal,Retail Store,Pfizer
2021-04-06 00:00:00,real,real,real,784.0,Thyrocare,Retail Store,Pfizer
2021-04-06 00:00:00,real,real,real,136.0,Cardioplus,Chain Store,Bayer
2021-04-06 00:00:00,real,real,real,298.0,Osteogrow,Retail Store,Pfizer
2021-04-06 00:00:00,real,real,real,357.0,Bronchosafe,Online Store,Bayer
2021-04-06 00:00:00,real,real,real,350.0,Virustop,Online Store,Merck
2021-04-06 00:00:00,real,real,real,295.0,Immunoboost,Chain Store,Pfizer
2021-04-06 00:00:00,real,real,real,405.0,Neurofix,Online Store,Pfizer
2021-04-06 00:00:00,real,real,real,224.0,Osteofix,Online Store,Pfizer
2021-04-06 00:00:00,real,real,real,392.0,Dermacil,Chain Store,Merck
2021-04-06 00:00:00,real,real,real,139.0,Cardiox,Chain Store,Bayer
2021-04-06 00:00:00,real,real,real,380.0,Dermacil,Online Store,Merck
2021-04-06 00:00:00,real,real,real,295.0,Immunomax,Chain Store,Pfizer
2021-04-06 00:00:00,real,real,real,81.0,Fungistop,Chain Store,Merck
2021-04-06 00:00:00,real,real,real,371.0,Diabetrol,Chain Store,Merck
2021-04-06 00:00:00,real,real,real,431.0,AntifungalY,Online Store,Bayer
2021-04-06 00:00:00,real,real,real,413.0,Thyrocare,Online Store,Pfizer
2021-04-06 00:00:00,real,real,real,264.0,Dermaglow,Retail Store,Merck
2021-04-06 00:00:00,real,real,real,136.0,Paingelix,Chain Store,Bayer
2021-04-06 00:00:00,real,real,real,361.0,Osteogrow,Chain Store,Pfizer
2021-04-06 00:00:00,real,real,real,399.0,Dermaglow,Chain Store,Merck
2021-04-06 00:00:00,real,real,real,317.0,Hepaheal,Online Store,Pfizer
2021-04-06 00:00:00,real,real,real,232.0,Cardiox,Retail Store,Bayer
2021-04-06 00:00:00,real,real,real,368.0,Osteofix,Chain Store,Pfizer
2021-04-06 00:00:00,real,real,real,508.0,Immunoboost,Retail Store,Pfizer
2021-04-06 00:00:00,real,real,real,289.0,Virustop,Chain Store,Merck
2021-04-06 00:00:00,real,real,real,274.0,Cardioplus,Online Store,Bayer
2021-04-06 00:00:00,real,real,real,800.0,Neurofix,Retail Store,Pfizer
2021-04-06 00:00:00,real,real,real,431.0,Fungistop,Online Store,Merck
2021-04-06 00:00:00,real,real,real,350.0,Immunoboost,Online Store,Pfizer
2021-04-06 00:00:00,real,real,real,202.0,Thyrocare,Chain Store,Pfizer
2021-04-06 00:00:00,real,real,real,484.0,Hepaheal,Chain Store,Pfizer
2021-04-06 00:00:00,real,real,real,279.0,Cardiox,Online Store,Bayer
2021-04-06 00:00:00,real,real,real,279.0,Paingelix,Online Store,Bayer
2021-04-06 00:00:00,real,real,real,371.0,Diabecheck,Chain Store,Merck
2021-04-06 00:00:00,real,real,real,413.0,Cancerend,Online Store,Bayer
2021-04-06 00:00:00,real,real,real,295.0,Bronchosafe,Chain Store,Bayer
2021-04-06 00:00:00,real,real,real,451.0,Hepafix,Retail Store,Merck
2021-04-06 00:00:00,real,real,real,433.0,Diabecheck,Retail Store,Merck
2021-04-06 00:00:00,real,real,real,518.0,Virustop,Retail Store,Merck
2021-04-06 00:00:00,real,real,real,380.0,Dermaglow,Online Store,Merck
2021-04-06 00:00:00,real,real,real,800.0,Cancerend,Retail Store,Bayer
2021-04-06 00:00:00,real,real,real,518.0,Bronchosafe,Retail Store,Bayer
2021-04-06 00:00:00,real,real,real,350.0,Immunomax,Online Store,Pfizer
2021-04-06 00:00:00,real,real,real,232.0,Paingelix,Retail Store,Bayer
2021-04-13 00:00:00,real,real,real,247.0,Dermaglow,Retail Store,Merck
2021-04-13 00:00:00,real,real,real,349.0,Dermaglow,Online Store,Merck
2021-04-13 00:00:00,real,real,real,226.0,Cardioplus,Retail Store,Bayer
2021-04-13 00:00:00,real,real,real,379.0,Diabecheck,Chain Store,Merck
2021-04-13 00:00:00,real,real,real,195.0,Neurofix,Chain Store,Pfizer
2021-04-13 00:00:00,real,real,real,767.0,Neurofix,Retail Store,Pfizer
2021-04-13 00:00:00,real,real,real,442.0,Diabetrol,Retail Store,Merck
2021-04-13 00:00:00,real,real,real,395.0,Cancerend,Online Store,Bayer
2021-04-13 00:00:00,real,real,real,75.0,AntifungalY,Chain Store,Bayer
2021-04-13 00:00:00,real,real,real,330.0,Virustop,Online Store,Merck
2021-04-13 00:00:00,real,real,real,379.0,Diabetrol,Chain Store,Merck
2021-04-13 00:00:00,real,real,real,231.0,Paingelix,Retail Store,Bayer
2021-04-13 00:00:00,real,real,real,217.0,Osteofix,Online Store,Pfizer
